,Unnamed: 0,Date,Open,High,Low,Dividend,Close,Momentum 1,Shares 1,Capital 1,MonthCng 1,Momentum 2,Shares 2,Capital 2,MonthCng 2,Momentum 3,Shares 3,Capital 3,MonthCng 3,Momentum 4,Shares 4,Capital 4,MonthCng 4,Momentum 5,Shares 5,Capital 5,MonthCng 5,Momentum 6,Shares 6,Capital 6,MonthCng 6,Momentum 7,Shares 7,Capital 7,MonthCng 7,Momentum 8,Shares 8,Capital 8,MonthCng 8,Momentum 9,Shares 9,Capital 9,MonthCng 9,Momentum 10,Shares 10,Capital 10,MonthCng 10,Momentum 11,Shares 11,Capital 11,MonthCng 11,Momentum 12,Shares 12,Capital 12,MonthCng 12
558,558,1975-07-01,878.99,884.86,869.6,0.0,877.42,1,67.24530911603685,59002.37912459305,3.64,1,37.76084218473699,33132.11814973193,3.64,1,16.23349384499592,14243.592169476318,3.64,1,75.23011874449845,66008.41078879783,3.64,1,64.89931936537481,56943.96079756716,3.64,1,99.22012699280337,87057.72382602553,3.64,1,66.40267413058139,58263.03433565472,3.64,1,105.41266197395566,92491.17786918818,3.64,1,88.49502991627143,77647.30914913488,3.64,1,52.98704595115836,46491.893858465366,3.64,1,64.18059789628462,56313.34020615805,3.64,1,54.667022195334766,47965.93861463063,3.64
559,559,1975-08-01,831.51,833.78,822.2,0.0,826.5,0,0.0,55578.24798440446,-5.8,0,0.0,31209.33606568512,-5.8,0,0.0,13416.982662889128,-5.8,1,75.23011874449845,62177.693142327975,-5.8,1,64.89931936537481,53639.28745548228,-5.8,1,99.22012699280337,82005.43495955199,-5.8,1,66.40267413058139,54881.81016892552,-5.8,1,105.41266197395566,87123.56512147436,-5.8,1,88.49502991627143,73141.14222579834,-5.8,1,52.98704595115836,43793.79347863238,-5.8,1,64.18059789628462,53045.26416127924,-5.8,1,54.667022195334766,45182.29384444418,-5.8
560,560,1975-09-02,835.34,840.19,821.26,0.0,823.69,0,0.0,55578.24798440446,0.0,0,0.0,31209.33606568512,0.0,0,0.0,13416.982662889128,0.0,0,0.0,61966.296508655934,-0.34,1,64.89931936537481,53456.92036806558,-0.34,1,99.22012699280337,81726.62640270221,-0.34,1,66.40267413058139,54695.218654618584,-0.34,1,105.41266197395566,86827.35554132755,-0.34,1,88.49502991627143,72892.47119173362,-0.34,1,52.98704595115836,43644.899879509634,-0.34,1,64.18059789628462,52864.91668119068,-0.34,1,54.667022195334766,45028.679512075294,-0.34
561,561,1975-10-01,793.88,799.35,780.54,0.0,784.16,0,0.0,55578.24798440446,0.0,0,0.0,31209.33606568512,0.0,0,0.0,13416.982662889128,0.0,0,0.0,61966.296508655934,0.0,0,0.0,50891.450273552306,-4.8,1,99.22012699280337,77804.4547826767,-4.8,1,66.40267413058139,52070.3209462367,-4.8,1,105.41266197395566,82660.39301349707,-4.8,1,88.49502991627143,69394.26265914341,-4.8,1,52.98704595115836,41550.32195306034,-4.8,1,64.18059789628462,50327.857646350545,-4.8,1,54.667022195334766,42867.692124693705,-4.8
562,562,1975-11-03,836.04,836.82,822.26,0.0,825.72,1,67.30883106186656,55578.24798440446,0.0,1,37.79651221441302,31209.33606568512,0.0,0,0.0,13416.982662889128,0.0,0,0.0,61966.296508655934,0.0,0,0.0,50891.450273552306,0.0,0,0.0,81928.04326049761,5.3,1,66.40267413058139,54830.01608310366,5.3,1,105.41266197395566,87041.34324513467,5.3,1,88.49502991627143,73072.11610246365,5.3,1,52.98704595115836,43752.46358279048,5.3,1,64.18059789628462,52995.20329492014,5.3,1,54.667022195334766,45139.65356713183,5.3
563,563,1975-12-01,860.67,865.95,853.04,0.0,856.34,1,67.30883106186656,57639.244391518805,3.71,1,37.79651221441302,32366.665269690446,3.71,1,15.66782196661271,13416.982662889128,0.0,1,72.36179147144351,61966.296508655934,0.0,0,0.0,50891.450273552306,0.0,1,95.6723302198865,81928.04326049761,0.0,1,66.40267413058139,56863.26596498207,3.71,1,105.41266197395566,90269.0789547772,3.71,1,88.49502991627143,75781.83391849988,3.71,1,52.98704595115836,45374.92692981495,3.71,1,64.18059789628462,54960.41320250438,3.71,1,54.667022195334766,46813.55778675298,3.71
564,564,1976-01-02,852.41,860.44,848.63,0.0,858.71,1,67.30883106186656,57798.76632113543,0.28,1,37.79651221441302,32456.243003638607,0.28,1,15.66782196661271,13454.11540095,0.28,1,72.36179147144351,62137.79395444326,0.28,1,59.2650024729563,50891.450273552306,0.0,0,0.0,82154.78668311874,0.28,1,66.40267413058139,57020.64030267155,0.28,1,105.41266197395566,90518.90696365548,0.28,1,88.49502991627143,75991.56713940145,0.28,1,52.98704595115836,45500.5062287192,0.28,1,64.18059789628462,55112.521219518574,0.28,1,54.667022195334766,46943.11862935592,0.28
565,565,1976-02-02,975.28,976.54,962.06,0.0,971.35,1,67.30883106186656,65380.43305194408,13.12,1,37.79651221441302,36713.64213947009,13.12,1,15.66782196661271,15218.938867269257,13.12,1,72.36179147144351,70288.62614578665,13.12,1,59.2650024729563,57567.0601521061,13.12,1,84.57794480168708,82154.78668311874,0.0,1,66.40267413058139,64500.237516740235,13.12,1,105.41266197395566,102392.58920840184,13.12,1,88.49502991627143,85959.64730917026,13.12,1,52.98704595115836,51468.96708465767,13.12,1,64.18059789628462,62341.823766556074,13.12,1,54.667022195334766,53100.81200943843,13.12
566,566,1976-03-01,972.61,981.19,964.18,0.0,975.36,1,67.30883106186656,65650.34146450217,0.41,1,37.79651221441302,36865.206153449886,0.41,1,15.66782196661271,15281.766833355374,0.41,1,72.36179147144351,70578.79692958714,0.41,1,59.2650024729563,57804.712812022655,0.41,1,84.57794480168708,82493.94424177351,0.41,1,66.40267413058139,64766.51224000387,0.41,1,105.41266197395566,102815.2939829174,0.41,1,88.49502991627143,86314.51237913451,0.41,1,52.98704595115836,51681.445138921816,0.41,1,64.18059789628462,62599.187964120174,0.41,1,54.667022195334766,53320.02676844172,0.41
567,567,1976-04-01,999.45,"1,003.31",987.72,0.0,994.1,1,67.30883106186656,66911.70895860155,1.92,1,37.79651221441302,37573.51279234798,1.92,1,15.66782196661271,15575.381817009695,1.92,1,72.36179147144351,71934.85690176199,1.92,1,59.2650024729563,58915.33895836586,1.92,1,84.57794480168708,84078.93492735713,1.92,1,66.40267413058139,66010.89835321096,1.92,1,105.41266197395566,104790.72726830933,1.92,1,88.49502991627143,87972.90923976543,1.92,1,52.98704595115836,52674.422380046526,1.92,1,64.18059789628462,63801.93236869654,1.92,1,54.667022195334766,54344.486764382294,1.92
568,568,1976-05-03,995.83,995.83,981.74,0.0,990.32,0,0.0,66657.28157718769,-0.38,1,37.79651221441302,37430.6419761775,-0.38,1,15.66782196661271,15516.157449975899,-0.38,1,72.36179147144351,71661.32932999993,-0.38,1,59.2650024729563,58691.31724901808,-0.38,1,84.57794480168708,83759.23029600676,-0.38,1,66.40267413058139,65759.89624499736,-0.38,1,105.41266197395566,104392.26740604777,-0.38,1,88.49502991627143,87638.39802668193,-0.38,1,52.98704595115836,52474.13134635115,-0.38,1,64.18059789628462,63559.32970864859,-0.38,1,54.667022195334766,54137.84542048393,-0.38
569,569,1976-06-01,975.23,981.26,969.27,0.0,973.13,0,0.0,66657.28157718769,0.0,0,0.0,36780.91993121174,-1.74,0,0.0,15246.827590369827,-1.74,1,72.36179147144351,70417.43013460582,-1.74,1,59.2650024729563,57672.55185650796,-1.74,1,84.57794480168708,82305.33542486576,-1.74,1,66.40267413058139,64618.434276692664,-1.74,1,105.41266197395566,102580.22374671548,-1.74,1,88.49502991627143,86117.16846242122,-1.74,1,52.98704595115836,51563.28402645073,-1.74,1,64.18059789628462,62456.06523081146,-1.74,1,54.667022195334766,53198.11930894612,-1.74
570,570,1976-07-01,"1,002.78","1,009.00",990.26,0.0,994.84,1,67.00301714565929,66657.28157718769,0.0,1,36.97169387158914,36780.91993121174,0.0,1,15.32590928226632,15246.827590369827,0.0,1,72.36179147144351,71988.40462745086,2.23,1,59.2650024729563,58959.195060195845,2.23,1,84.57794480168708,84141.52260651038,2.23,1,66.40267413058139,66060.0363320676,2.23,1,105.41266197395566,104868.73263817005,2.23,1,88.49502991627143,88038.39556190348,2.23,1,52.98704595115836,52713.63279405038,2.23,1,64.18059789628462,63849.426011139796,2.23,1,54.667022195334766,54384.94036080684,2.23
571,571,1976-08-02,984.64,988.97,977.43,0.0,982.26,0,0.0,65814.38362149529,-1.26,1,36.97169387158914,36315.816022307146,-1.26,0,0.0,15054.027651598915,-1.26,0,0.0,71078.0932907401,-1.26,1,59.2650024729563,58213.64132908605,-1.26,1,84.57794480168708,83077.53206090516,-1.26,1,66.40267413058139,65224.690691504875,-1.26,1,105.41266197395566,103542.64135053768,-1.26,1,88.49502991627143,86925.12808555677,-1.26,1,52.98704595115836,52047.05575598481,-1.26,1,64.18059789628462,63042.03408960453,-1.26,1,54.667022195334766,53697.22922158953,-1.26
572,572,1976-09-01,973.74,987.95,971.24,0.0,985.95,1,66.7522527729553,65814.38362149529,0.0,0,0.0,36452.24157269331,0.38,1,15.268550790201243,15054.027651598915,0.0,0,0.0,71078.0932907401,0.0,0,0.0,58432.32918821126,0.38,1,84.57794480168708,83389.62467722339,0.38,1,66.40267413058139,65469.71655904673,0.38,1,105.41266197395566,103931.61407322159,0.38,1,88.49502991627143,87251.67474594782,0.38,1,52.98704595115836,52242.577955544584,0.38,1,64.18059789628462,63278.86049584183,0.38,1,54.667022195334766,53898.950533490315,0.38
573,573,1976-10-01,990.19,995.6,974.4,0.0,979.89,0,0.0,65409.86496969117,-0.61,0,0.0,36452.24157269331,0.0,0,0.0,14961.500233810295,-0.61,1,72.53680850987367,71078.0932907401,0.0,0,0.0,58432.32918821126,0.0,0,0.0,82877.08233172515,-0.61,1,66.40267413058139,65067.3163538154,-0.61,1,105.41266197395566,103292.81334165942,-0.61,1,88.49502991627143,86715.39486465522,-0.61,1,52.98704595115836,51921.476457080564,-0.61,1,64.18059789628462,62889.92607259034,-0.61,1,54.667022195334766,53567.668378986586,-0.61
574,574,1976-11-01,964.93,971.99,957.61,0.0,966.09,0,0.0,65409.86496969117,0.0,0,0.0,36452.24157269331,0.0,0,0.0,14961.500233810295,0.0,0,0.0,70077.08533330385,-1.41,0,0.0,58432.32918821126,0.0,0,0.0,82877.08233172515,0.0,0,0.0,64150.959450813374,-1.41,0,0.0,101838.11860641884,-1.41,0,0.0,85494.16345181067,-1.41,1,52.98704595115836,51190.255222954576,-1.41,1,64.18059789628462,62004.233821621616,-1.41,1,54.667022195334766,52813.26347269097,-1.41
575,575,1976-12-01,947.22,954.12,942.24,0.0,949.38,0,0.0,65409.86496969117,0.0,0,0.0,36452.24157269331,0.0,0,0.0,14961.500233810295,0.0,0,0.0,70077.08533330385,0.0,0,0.0,58432.32918821126,0.0,0,0.0,82877.08233172515,0.0,0,0.0,64150.959450813374,0.0,0,0.0,101838.11860641884,0.0,0,0.0,85494.16345181067,0.0,0,0.0,50304.84168511072,-1.73,1,64.18059789628462,60931.776030774694,-1.73,1,54.667022195334766,51899.77753180692,-1.73
576,576,1977-01-03,"1,004.65","1,007.81",994.18,0.0,999.75,1,65.42622152507244,65409.86496969117,0.0,1,36.46135691192129,36452.24157269331,0.0,1,14.965241544196344,14961.500233810295,0.0,1,70.09460898555024,70077.08533330385,0.0,1,58.44694092344212,58432.32918821126,0.0,1,82.897806783421,82877.08233172515,0.0,1,64.16700120111365,64150.959450813374,0.0,1,101.86358450254447,101838.11860641884,0.0,1,85.51554233739502,85494.16345181067,0.0,1,50.31742104037081,50304.84168511072,0.0,1,64.18059789628462,64164.55274681055,5.31,1,54.667022195334766,54653.35543978593,5.31
577,577,1977-02-01,954.37,962.02,950.05,0.0,958.36,0,0.0,62701.87366076842,-4.14,1,36.46135691192129,34943.10601010889,-4.14,0,0.0,14342.088886296007,-4.14,0,0.0,67175.86946739192,-4.14,0,0.0,56013.21030338999,-4.14,0,0.0,79445.94210895935,-4.14,0,0.0,61495.08727109928,-4.14,0,0.0,97621.98484385852,-4.14,0,0.0,81954.67515446589,-4.14,0,0.0,48222.20362824977,-4.14,0,0.0,61508.11779988333,-4.14,0,0.0,52390.68739112103,-4.14
578,578,1977-03-01,936.42,948.47,936.25,0.0,944.73,0,0.0,62701.87366076842,0.0,0,0.0,34446.1377153994,-1.42,0,0.0,14342.088886296007,0.0,0,0.0,67175.86946739192,0.0,0,0.0,56013.21030338999,0.0,0,0.0,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
579,579,1977-04-01,919.55,930.27,919.55,0.0,927.36,0,0.0,62701.87366076842,0.0,0,0.0,34446.1377153994,0.0,0,0.0,14342.088886296007,0.0,0,0.0,67175.86946739192,0.0,0,0.0,56013.21030338999,0.0,0,0.0,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
580,580,1977-05-02,926.9,934.02,923.0,0.0,931.22,1,67.33304016319282,62701.87366076842,0.0,0,0.0,34446.1377153994,0.0,0,0.0,14342.088886296007,0.0,0,0.0,67175.86946739192,0.0,0,0.0,56013.21030338999,0.0,0,0.0,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
581,581,1977-06-01,898.66,909.35,896.46,0.0,906.55,0,0.0,61040.76755994245,-2.65,0,0.0,34446.1377153994,0.0,0,0.0,14342.088886296007,0.0,0,0.0,67175.86946739192,0.0,0,0.0,56013.21030338999,0.0,0,0.0,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
582,582,1977-07-01,916.3,918.25,907.48,0.0,912.65,1,66.88299738118934,61040.76755994245,0.0,0,0.0,34446.1377153994,0.0,0,0.0,14342.088886296007,0.0,0,0.0,67175.86946739192,0.0,0,0.0,56013.21030338999,0.0,0,0.0,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
583,583,1977-08-01,890.07,900.03,886.17,0.0,891.81,0,0.0,59646.92589451846,-2.28,0,0.0,34446.1377153994,0.0,0,0.0,14342.088886296007,0.0,0,0.0,67175.86946739192,0.0,0,0.0,56013.21030338999,0.0,0,0.0,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
584,584,1977-09-01,861.49,869.8,858.71,0.0,864.86,0,0.0,59646.92589451846,0.0,0,0.0,34446.1377153994,0.0,0,0.0,14342.088886296007,0.0,0,0.0,67175.86946739192,0.0,0,0.0,56013.21030338999,0.0,0,0.0,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
585,585,1977-10-03,847.11,853.6,842.08,0.0,851.96,0,0.0,59646.92589451846,0.0,0,0.0,34446.1377153994,0.0,0,0.0,14342.088886296007,0.0,0,0.0,67175.86946739192,0.0,0,0.0,56013.21030338999,0.0,0,0.0,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
586,586,1977-11-01,816.01,816.01,804.4,0.0,806.91,0,0.0,59646.92589451846,0.0,0,0.0,34446.1377153994,0.0,0,0.0,14342.088886296007,0.0,0,0.0,67175.86946739192,0.0,0,0.0,56013.21030338999,0.0,0,0.0,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
587,587,1977-12-01,829.7,832.81,823.02,0.0,825.71,1,72.23713639718359,59646.92589451846,0.0,0,0.0,34446.1377153994,0.0,0,0.0,14342.088886296007,0.0,0,0.0,67175.86946739192,0.0,0,0.0,56013.21030338999,0.0,0,0.0,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
588,588,1978-01-03,830.47,830.47,815.06,0.0,817.74,0,0.0,59071.19591743291,-0.97,1,42.12358171961675,34446.1377153994,0.0,0,0.0,14342.088886296007,0.0,0,0.0,67175.86946739192,0.0,0,0.0,56013.21030338999,0.0,0,0.0,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
589,589,1978-02-01,769.92,777.89,764.81,0.0,774.34,0,0.0,59071.19591743291,0.0,0,0.0,32617.974268768037,-5.31,0,0.0,14342.088886296007,0.0,0,0.0,67175.86946739192,0.0,0,0.0,56013.21030338999,0.0,0,0.0,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
590,590,1978-03-01,742.12,747.92,736.75,0.0,743.33,0,0.0,59071.19591743291,0.0,0,0.0,32617.974268768037,0.0,0,0.0,14342.088886296007,0.0,0,0.0,67175.86946739192,0.0,0,0.0,56013.21030338999,0.0,0,0.0,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
591,591,1978-04-03,756.67,756.67,747.05,0.0,751.04,1,78.6525297153719,59071.19591743291,0.0,0,0.0,32617.974268768037,0.0,0,0.0,14342.088886296007,0.0,0,0.0,67175.86946739192,0.0,0,0.0,56013.21030338999,0.0,0,0.0,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
592,592,1978-05-01,837.32,849.45,832.81,0.0,844.33,1,78.6525297153719,66408.69041457996,12.42,1,38.631784099544056,32617.974268768037,0.0,1,16.986354726583215,14342.088886296007,0.0,1,79.56115436783239,67175.86946739192,0.0,1,66.34042412728434,56013.21030338999,0.0,1,94.09347306024819,79445.94210895935,0.0,0,0.0,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
593,593,1978-06-01,840.61,845.81,835.24,0.0,840.7,0,0.0,66123.18173171316,-0.43,1,38.631784099544056,32477.74089248669,-0.43,1,16.986354726583215,14280.42841863851,-0.43,1,79.56115436783239,66887.06247703668,-0.43,1,66.34042412728434,55772.394563807946,-0.43,1,94.09347306024819,79104.38280175066,-0.43,1,73.14748099333802,61495.08727109928,0.0,0,0.0,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
594,594,1978-07-03,818.95,818.95,809.71,0.0,812.89,0,0.0,66123.18173171316,0.0,0,0.0,31403.39097667837,-3.31,1,16.986354726583215,13808.03789369223,-3.31,1,79.56115436783239,64674.46677406727,-3.31,1,66.34042412728434,53927.46736882816,-3.31,0,0.0,76487.64331594514,-3.31,0,0.0,59460.855824674545,-3.31,1,120.09249079685877,97621.98484385852,0.0,0,0.0,81954.67515446589,0.0,0,0.0,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
595,595,1978-08-01,862.27,868.16,855.34,0.0,860.71,1,76.8239961563281,66123.18173171316,0.0,1,36.485449195057996,31403.39097667837,0.0,1,16.986354726583215,14620.32537671744,5.88,1,79.56115436783239,68479.08117593701,5.88,1,66.34042412728434,57099.866450594905,5.88,1,88.86575422145106,76487.64331594514,0.0,1,69.08349597968484,59460.855824674545,0.0,1,120.09249079685877,103364.80775376431,5.88,1,95.21752408414667,81954.67515446589,0.0,1,56.026075714526115,48222.20362824977,0.0,0,0.0,61508.11779988333,0.0,0,0.0,52390.68739112103,0.0
596,596,1978-09-01,876.82,884.88,871.36,0.0,879.33,1,76.8239961563281,67553.644540144,2.16,1,36.485449195057996,32082.75004069035,2.16,1,16.986354726583215,14936.61130172642,2.16,1,79.56115436783239,69960.50987026606,2.16,1,66.34042412728434,58335.12514784494,2.16,1,88.86575422145106,78142.32365954857,2.16,1,69.08349597968484,60747.19051981627,2.16,1,120.09249079685877,105600.92993240182,2.16,1,95.21752408414667,83727.6254529127,2.16,1,56.026075714526115,49265.40915805425,2.16,1,69.94884491588292,61508.11779988333,0.0,1,59.58023425917577,52390.68739112103,0.0
597,597,1978-10-02,865.82,874.48,863.13,0.0,871.36,0,0.0,66941.35729077806,-0.91,1,36.485449195057996,31791.961010605737,-0.91,1,16.986354726583215,14801.23005455555,-0.91,1,79.56115436783239,69326.40746995443,-0.91,1,66.34042412728434,57806.39196755048,-0.91,1,88.86575422145106,77434.06359840359,-0.91,1,69.08349597968484,60196.59505685818,-0.91,1,120.09249079685877,104643.79278075085,-0.91,1,95.21752408414667,82968.74178596205,-0.91,1,56.026075714526115,48818.881334609476,-0.91,1,69.94884491588292,60950.625505903736,-0.91,1,59.58023425917577,51915.832924075396,-0.91
598,598,1978-11-01,805.53,831.69,805.53,0.0,827.79,0,0.0,66941.35729077806,0.0,0,0.0,30202.289989177058,-5.0,0,0.0,14061.13457911832,-5.0,1,79.56115436783239,65859.92797414797,-5.0,0,0.0,54915.939688324695,-5.0,0,0.0,73562.18268697496,-5.0,1,69.08349597968484,57186.627137023315,-5.0,1,120.09249079685877,99411.36295673171,-5.0,1,95.21752408414667,78820.11426161577,-5.0,1,56.026075714526115,46377.82521572757,-5.0,1,69.94884491588292,57902.954332918714,-5.0,1,59.58023425917577,49319.922117403104,-5.0
599,599,1978-12-01,801.98,815.06,801.98,0.0,811.5,0,0.0,66941.35729077806,0.0,0,0.0,30202.289989177058,0.0,0,0.0,14061.13457911832,0.0,0,0.0,64563.87676949598,-1.97,0,0.0,54915.939688324695,0.0,0,0.0,73562.18268697496,0.0,0,0.0,56061.25698751425,-1.97,1,120.09249079685877,97455.05628165089,-1.97,1,95.21752408414667,77269.02079428502,-1.97,1,56.026075714526115,45465.16044233794,-1.97,0,0.0,56763.48764923899,-1.97,0,0.0,48349.36010132114,-1.97
600,600,1979-01-02,805.01,813.06,798.51,0.0,811.42,0,0.0,66941.35729077806,0.0,0,0.0,30202.289989177058,0.0,0,0.0,14061.13457911832,0.0,0,0.0,64563.87676949598,0.0,0,0.0,54915.939688324695,0.0,0,0.0,73562.18268697496,0.0,0,0.0,56061.25698751425,0.0,0,0.0,97445.44888238714,-0.01,1,95.21752408414667,77261.40339235829,-0.01,1,56.026075714526115,45460.678356280776,-0.01,1,69.95574135372432,56763.48764923899,0.0,0,0.0,48349.36010132114,0.0
601,601,1979-02-01,839.22,843.99,832.55,0.0,840.87,1,79.60963917225976,66941.35729077806,0.0,1,35.91790644115863,30202.289989177058,0.0,1,16.72212658213317,14061.13457911832,0.0,0,0.0,64563.87676949598,0.0,0,0.0,54915.939688324695,0.0,0,0.0,73562.18268697496,0.0,1,66.67054002106657,56061.25698751425,0.0,1,115.88646150104907,97445.44888238714,0.0,0,0.0,80065.55947663641,3.63,1,56.026075714526115,47110.64628607358,3.63,1,69.95574135372432,58823.68423210617,3.63,1,57.499209272921064,48349.36010132114,0.0
602,602,1979-03-01,808.82,818.17,807.26,0.0,815.84,0,0.0,64948.728022296404,-2.98,1,35.91790644115863,29303.264790954858,-2.98,1,16.72212658213317,13642.579750767527,-2.98,0,0.0,64563.87676949598,0.0,0,0.0,54915.939688324695,0.0,0,0.0,73562.18268697496,0.0,0,0.0,54392.49337078696,-2.98,1,115.88646150104907,94544.81075101587,-2.98,0,0.0,80065.55947663641,0.0,0,0.0,45708.31361093899,-2.98,1,69.95574135372432,57072.69202602245,-2.98,1,57.499209272921064,46910.15489321992,-2.98
603,603,1979-04-02,859.93,859.93,849.27,0.0,855.25,1,75.9412195525243,64948.728022296404,0.0,1,35.91790644115863,30718.789483800916,4.83,1,16.72212658213317,14301.598759369395,4.83,1,75.49123270329844,64563.87676949598,0.0,1,64.21039425702975,54915.939688324695,0.0,0,0.0,73562.18268697496,0.0,0,0.0,54392.49337078696,0.0,0,0.0,99111.89619877221,4.83,1,93.61655595046642,80065.55947663641,0.0,1,53.4443889049272,45708.31361093899,0.0,1,69.95574135372432,59829.647792772725,4.83,1,57.499209272921064,49176.19873066574,4.83
604,604,1979-05-01,854.9,861.4,850.83,0.0,855.51,1,75.9412195525243,64968.472739380064,0.03,1,35.91790644115863,30728.12813947562,0.03,1,16.72212658213317,14305.946512280749,0.03,1,75.49123270329844,64583.50448999884,0.03,1,64.21039425702975,54932.63439083152,0.03,1,85.98635046577476,73562.18268697496,0.0,0,0.0,54392.49337078696,0.0,0,0.0,99111.89619877221,0.0,0,0.0,80089.89978118353,0.03,1,53.4443889049272,45722.20915205427,0.03,1,69.95574135372432,59847.836285524696,0.03,1,57.499209272921064,49191.1485250767,0.03
605,605,1979-06-01,822.33,826.14,817.74,0.0,821.21,0,0.0,62363.68890872849,-4.01,0,0.0,29496.14394854388,-4.01,1,16.72212658213317,13732.377570513581,-4.01,0,0.0,61994.15520827571,-4.01,1,64.21039425702975,52730.2178678154,-4.01,1,85.98635046577476,70612.8508659989,-4.01,0,0.0,54392.49337078696,0.0,0,0.0,99111.89619877221,0.0,0,0.0,80089.89978118353,0.0,0,0.0,43889.06661261527,-4.01,1,69.95574135372432,57448.35435709195,-4.01,0,0.0,47218.92564701551,-4.01
606,606,1979-07-02,840.61,840.61,830.46,0.0,834.04,1,74.77301917021785,62363.68890872849,0.0,0,0.0,29496.14394854388,0.0,0,0.0,13946.92245456235,1.56,1,74.32995444855848,61994.15520827571,0.0,0,0.0,53554.037226133085,1.56,1,85.98635046577476,71716.05574247478,1.56,1,65.21568914055317,54392.49337078696,0.0,1,118.8335046266033,99111.89619877221,0.0,0,0.0,80089.89978118353,0.0,0,0.0,43889.06661261527,0.0,0,0.0,58345.88651866023,1.56,1,56.61470150953853,47218.92564701551,0.0
