,Date,Open,High,Low,Close,Dividend,Momentum 1,Momentum 2,Momentum 3,Momentum 4,Momentum 5,Momentum 6,Momentum 7,Momentum 8,Momentum 9,Momentum 10,Momentum 11,Momentum 12
781,2/1/1993,438.779999,450.040009,428.25,443.380005,0,1,1,1,1,1,1,1,1,1,1,1,1
782,3/1/1993,443.380005,456.76001,441.070007,451.670013,0,1,1,1,1,1,1,1,1,1,1,1,1
783,4/1/1993,451.670013,452.630005,432.299988,440.190002,0,0,0,1,1,1,1,1,1,1,1,1,1
784,5/1/1993,440.190002,454.549988,436.859985,450.190002,0,1,0,1,1,1,1,1,1,1,1,1,1
785,6/1/1993,450.230011,455.630005,442.5,450.529999,0,1,1,0,1,1,1,1,1,1,1,1,1
786,7/1/1993,450.540009,451.149994,441.399994,448.130005,0,0,0,1,0,1,1,1,1,1,1,1,1
787,8/1/1993,448.130005,463.559998,446.940002,463.559998,0,1,1,1,1,1,1,1,1,1,1,1,1
788,9/1/1993,463.549988,463.799988,449.640015,458.929993,0,0,1,1,1,1,1,1,1,1,1,1,1
789,10/1/1993,458.929993,471.100006,456.399994,467.829987,0,1,1,1,1,1,1,1,1,1,1,1,1
790,11/1/1993,467.829987,469.109985,454.359985,461.790009,0,0,1,0,1,1,1,1,1,1,1,1,1
791,12/1/1993,461.929993,471.290009,461.450012,466.450012,0,1,0,1,1,1,1,1,1,1,1,1,1
792,1/1/1994,466.51001,482.850006,464.359985,481.609985,0,1,1,1,1,1,1,1,1,1,1,1,1
793,2/1/1994,481.600006,482.230011,464.26001,467.140015,0,0,1,1,0,1,1,1,1,1,1,1,1
794,3/1/1994,467.190002,471.089996,436.160004,445.769989,0,0,0,0,0,0,0,0,0,0,0,1,0
795,4/1/1994,445.660004,452.790009,435.859985,450.910004,0,1,0,0,0,0,0,0,0,1,1,1,1
796,5/1/1994,450.910004,457.769989,440.779999,456.5,0,1,1,0,0,0,0,0,0,0,1,1,1
797,6/1/1994,456.5,463.230011,439.829987,444.269989,0,0,0,0,0,0,0,0,0,0,0,0,0
798,7/1/1994,444.269989,459.329987,443.579987,458.26001,0,1,1,1,1,0,0,0,0,0,0,0,1
799,8/1/1994,458.279999,477.589996,456.079987,475.48999,0,1,1,1,1,1,1,0,1,1,1,1,1
800,9/1/1994,475.48999,475.48999,458.470001,462.709991,0,0,1,1,1,1,1,0,0,0,1,0,1
801,10/1/1994,462.690002,474.73999,449.269989,472.350006,0,1,0,1,1,1,1,1,1,0,1,1,1
802,11/1/1994,472.26001,472.26001,444.179993,453.690002,0,0,0,0,0,1,0,1,1,0,0,0,0
803,12/1/1994,453.549988,462.730011,442.880005,459.269989,0,1,0,0,0,1,1,1,1,1,0,0,0
804,1/1/1995,459.209991,471.359985,457.200012,470.420013,0,1,1,0,1,0,1,1,1,1,1,1,0
805,2/1/1995,470.420013,489.190002,469.290009,487.390015,0,1,1,1,1,1,1,1,1,1,1,1,1
806,3/1/1995,487.390015,508.149994,479.700012,500.709991,0,1,1,1,1,1,1,1,1,1,1,1,1
807,4/1/1995,500.700012,515.289978,500.200012,514.710022,0,1,1,1,1,1,1,1,1,1,1,1,1
808,5/1/1995,514.76001,533.409973,513.030029,533.400024,0,1,1,1,1,1,1,1,1,1,1,1,1
809,6/1/1995,533.400024,551.070007,526,544.75,0,1,1,1,1,1,1,1,1,1,1,1,1
810,7/1/1995,544.75,565.400024,542.51001,562.059998,0,1,1,1,1,1,1,1,1,1,1,1,1
811,8/1/1995,562.059998,565.619995,553.039978,561.880005,0,0,1,1,1,1,1,1,1,1,1,1,1
812,9/1/1995,561.880005,587.609985,561.01001,584.409973,0,1,1,1,1,1,1,1,1,1,1,1,1
813,10/1/1995,584.409973,590.659973,571.549988,581.5,0,0,1,1,1,1,1,1,1,1,1,1,1
814,11/1/1995,581.5,608.690002,581.039978,605.369995,0,1,1,1,1,1,1,1,1,1,1,1,1
815,12/1/1995,605.369995,622.880005,605.049988,615.929993,0,1,1,1,1,1,1,1,1,1,1,1,1
816,1/1/1996,615.929993,636.179993,597.289978,636.02002,0,1,1,1,1,1,1,1,1,1,1,1,1
817,2/1/1996,636.02002,664.22998,633.710022,640.429993,0,1,1,1,1,1,1,1,1,1,1,1,1
818,3/1/1996,640.429993,656.969971,627.630005,645.5,0,1,1,1,1,1,1,1,1,1,1,1,1
819,4/1/1996,645.5,656.679993,624.140015,654.169983,0,1,1,1,1,1,1,1,1,1,1,1,1
820,5/1/1996,654.169983,681.099976,630.070007,669.119995,0,1,1,1,1,1,1,1,1,1,1,1,1
821,6/1/1996,669.119995,680.320007,658.75,670.630005,0,1,1,1,1,1,1,1,1,1,1,1,1
822,7/1/1996,670.630005,675.880005,605.880005,639.950012,0,0,0,0,0,0,1,1,1,1,1,1,1
823,8/1/1996,639.950012,670.679993,639.48999,651.98999,0,1,0,0,0,1,1,1,1,1,1,1,1
824,9/1/1996,651.98999,690.880005,643.969971,687.330017,0,1,1,1,1,1,1,1,1,1,1,1,1
825,10/1/1996,687.309998,714.099976,684.440002,705.27002,0,1,1,1,1,1,1,1,1,1,1,1,1
826,11/1/1996,705.27002,762.119995,701.299988,757.02002,0,1,1,1,1,1,1,1,1,1,1,1,1
827,12/1/1996,757.02002,761.75,716.690002,740.73999,0,0,1,1,1,1,1,1,1,1,1,1,1
828,1/1/1997,740.73999,794.669983,729.549988,786.159973,0,1,1,1,1,1,1,1,1,1,1,1,1
829,2/1/1997,786.159973,817.679993,773.429993,790.820007,0,1,1,1,1,1,1,1,1,1,1,1,1
830,3/1/1997,790.820007,814.900024,756.130005,757.119995,0,0,0,1,1,1,1,1,1,1,1,1,1
831,4/1/1997,757.119995,804.130005,733.539978,801.340027,0,1,1,1,1,1,1,1,1,1,1,1,1
832,5/1/1997,801.340027,851.869995,793.210022,848.280029,0,1,1,1,1,1,1,1,1,1,1,1,1
833,6/1/1997,848.280029,902.090027,838.820007,885.140015,0,1,1,1,1,1,1,1,1,1,1,1,1
834,7/1/1997,885.140015,957.72998,884.539978,954.309998,0,1,1,1,1,1,1,1,1,1,1,1,1
835,8/1/1997,954.289978,964.169983,893.340027,899.469971,0,0,1,1,1,1,1,1,1,1,1,1,1
836,9/1/1997,899.469971,960.590027,899.469971,947.280029,0,1,0,1,1,1,1,1,1,1,1,1,1
837,10/1/1997,947.280029,983.119995,855.27002,914.619995,0,0,1,0,1,1,1,1,1,1,1,1,1
838,11/1/1997,914.619995,964.549988,900.609985,955.400024,0,1,1,1,1,1,1,1,1,1,1,1,1
839,12/1/1997,955.400024,986.25,924.919983,970.429993,0,1,1,1,1,1,1,1,1,1,1,1,1
840,1/1/1998,970.429993,992.650024,912.830017,980.280029,0,1,1,1,1,1,1,1,1,1,1,1,1
841,2/1/1998,980.280029,1051.660034,980.280029,1049.339966,0,1,1,1,1,1,1,1,1,1,1,1,1
842,3/1/1998,1049.339966,1113.069946,1030.869995,1101.75,0,1,1,1,1,1,1,1,1,1,1,1,1
843,4/1/1998,1101.75,1132.97998,1076.699951,1111.75,0,1,1,1,1,1,1,1,1,1,1,1,1
844,5/1/1998,1111.75,1130.52002,1074.390015,1090.819946,0,0,0,1,1,1,1,1,1,1,1,1,1
845,6/1/1998,1090.819946,1145.150024,1074.670044,1133.839966,0,1,1,1,1,1,1,1,1,1,1,1,1
846,7/1/1998,1133.839966,1190.579956,1114.300049,1120.670044,0,0,1,1,1,1,1,1,1,1,1,1,1
847,8/1/1998,1120.670044,1121.790039,957.280029,957.280029,0,0,0,0,0,0,0,0,0,1,1,1,1
848,9/1/1998,957.280029,1066.109985,939.97998,1017.01001,0,1,0,0,0,0,0,0,1,1,1,1,1
849,10/1/1998,1017.01001,1103.780029,923.320007,1098.670044,0,1,1,0,0,1,0,0,1,1,1,1,1
850,11/1/1998,1098.670044,1192.969971,1098.670044,1163.630005,0,1,1,1,1,1,1,1,1,1,1,1,1
851,12/1/1998,1163.630005,1244.930054,1136.890015,1229.22998,0,1,1,1,1,1,1,1,1,1,1,1,1
852,1/1/1999,1229.22998,1280.369995,1205.459961,1279.640015,0,1,1,1,1,1,1,1,1,1,1,1,1
853,2/1/1999,1279.640015,1283.839966,1211.890015,1238.329956,0,0,1,1,1,1,1,1,1,1,1,1,1
854,3/1/1999,1238.329956,1323.819946,1216.030029,1286.369995,0,1,1,1,1,1,1,1,1,1,1,1,1
855,4/1/1999,1286.369995,1371.560059,1282.560059,1335.180054,0,1,1,1,1,1,1,1,1,1,1,1,1
856,5/1/1999,1335.180054,1375.97998,1277.310059,1301.839966,0,0,1,1,1,1,1,1,1,1,1,1,1
857,6/1/1999,1301.839966,1372.930054,1277.469971,1372.709961,0,1,1,1,1,1,1,1,1,1,1,1,1
858,7/1/1999,1372.709961,1420.329956,1328.48999,1328.719971,0,0,1,0,1,1,1,1,1,1,1,1,1
859,8/1/1999,1328.719971,1382.839966,1267.72998,1320.410034,0,0,0,1,0,1,1,1,1,1,1,1,1
860,9/1/1999,1320.410034,1361.390015,1256.26001,1282.709961,0,0,0,0,0,0,0,1,1,1,1,1,1
861,10/1/1999,1282.709961,1373.170044,1233.699951,1362.930054,0,1,1,1,0,1,1,1,1,1,1,1,1
862,11/1/1999,1362.930054,1425.310059,1346.410034,1388.910034,0,1,1,1,1,1,1,1,1,1,1,1,1
863,12/1/1999,1388.910034,1473.099976,1387.380005,1469.25,0,1,1,1,1,1,1,1,1,1,1,1,1
864,1/1/2000,1469.25,1478,1350.140015,1394.459961,0,0,1,1,1,1,1,1,1,1,1,1,1
865,2/1/2000,1394.459961,1444.550049,1325.069946,1366.420044,0,0,0,0,1,1,1,1,0,1,1,1,1
866,3/1/2000,1366.420044,1552.869995,1346.619995,1498.579956,0,1,1,1,1,1,1,1,1,1,1,1,1
867,4/1/2000,1498.579956,1527.189941,1339.400024,1452.430054,0,0,1,1,0,1,1,1,1,1,1,1,1
868,5/1/2000,1452.430054,1481.51001,1361.089966,1420.599976,0,0,0,1,1,0,1,1,1,1,1,1,1
869,6/1/2000,1420.599976,1488.930054,1420.599976,1454.599976,0,1,1,0,1,1,0,1,1,1,1,1,1
870,7/1/2000,1454.599976,1517.319946,1413.890015,1430.829956,0,0,1,0,0,1,1,0,1,1,1,1,1
871,8/1/2000,1430.829956,1525.209961,1425.430054,1517.680054,0,1,1,1,1,1,1,1,1,1,1,1,1
872,9/1/2000,1517.680054,1530.089966,1419.439941,1436.51001,0,0,1,0,1,0,0,1,1,0,1,1,1
873,10/1/2000,1436.52002,1454.819946,1305.790039,1429.400024,0,0,0,0,0,1,0,0,1,1,0,1,1
874,11/1/2000,1429.400024,1438.459961,1294.900024,1314.949951,0,0,0,0,0,0,0,0,0,0,0,0,0
875,12/1/2000,1314.949951,1389.050049,1254.069946,1320.280029,0,1,0,0,0,0,0,0,0,0,0,0,0
876,1/1/2001,1320.280029,1383.369995,1274.619995,1366.01001,0,1,1,0,0,0,0,0,0,0,0,0,0
877,2/1/2001,1366.01001,1376.380005,1215.439941,1239.939941,0,0,0,0,0,0,0,0,0,0,0,0,0
878,3/1/2001,1239.939941,1267.420044,1081.189941,1160.329956,0,0,0,0,0,0,0,0,0,0,0,0,0
879,4/1/2001,1160.329956,1269.300049,1091.98999,1249.459961,0,1,1,0,0,0,0,0,0,0,0,0,0
880,5/1/2001,1249.459961,1315.930054,1232,1255.819946,0,1,1,1,0,0,0,0,0,0,0,0,0
881,6/1/2001,1255.819946,1286.619995,1203.030029,1224.380005,0,0,0,1,0,0,0,0,0,0,0,0,0
882,7/1/2001,1224.420044,1239.780029,1165.540039,1211.22998,0,0,0,0,1,0,0,0,0,0,0,0,0
883,8/1/2001,1211.22998,1226.27002,1124.869995,1133.579956,0,0,0,0,0,0,0,0,0,0,0,0,0
884,9/1/2001,1133.579956,1155.400024,944.75,1040.939941,0,0,0,0,0,0,0,0,0,0,0,0,0
885,10/1/2001,1040.939941,1110.609985,1026.76001,1059.780029,0,1,0,0,0,0,0,0,0,0,0,0,0
886,11/1/2001,1059.780029,1163.380005,1054.310059,1139.449951,0,1,1,1,0,0,0,0,0,0,0,0,0
887,12/1/2001,1139.449951,1173.619995,1114.530029,1148.079956,0,1,1,1,1,0,0,0,0,0,0,0,0
888,1/1/2002,1148.079956,1176.969971,1081.660034,1130.199951,0,0,0,1,1,0,0,0,0,0,0,0,0
889,2/1/2002,1130.199951,1130.199951,1074.359985,1106.72998,0,0,0,0,1,1,0,0,0,0,0,0,0
890,3/1/2002,1106.72998,1173.939941,1106.72998,1147.390015,0,1,1,0,1,1,1,1,0,0,0,0,0
891,4/1/2002,1147.390015,1147.839966,1063.459961,1076.920044,0,0,0,0,0,0,1,1,0,0,0,0,0
892,5/1/2002,1076.920044,1106.589966,1048.959961,1067.140015,0,0,0,0,0,0,0,1,1,0,0,0,0
893,6/1/2002,1067.140015,1070.73999,952.919983,989.820007,0,0,0,0,0,0,0,0,0,0,0,0,0
894,7/1/2002,989.820007,994.460022,775.679993,911.619995,0,0,0,0,0,0,0,0,0,0,0,0,0
895,8/1/2002,911.619995,965,833.440002,916.070007,0,1,0,0,0,0,0,0,0,0,0,0,0
896,9/1/2002,916.070007,924.02002,800.200012,815.280029,0,0,0,0,0,0,0,0,0,0,0,0,0
897,10/1/2002,815.280029,907.440002,768.630005,885.76001,0,1,0,0,0,0,0,0,0,0,0,0,0
898,11/1/2002,885.76001,941.820007,872.049988,936.309998,0,1,1,1,1,0,0,0,0,0,0,0,0
899,12/1/2002,936.309998,954.280029,869.450012,879.820007,0,0,0,1,0,0,0,0,0,0,0,0,0
900,1/1/2003,879.820007,935.049988,840.340027,855.700012,0,0,0,0,1,0,0,0,0,0,0,0,0
901,2/1/2003,855.700012,864.640015,806.289978,841.150024,0,0,0,0,0,1,0,0,0,0,0,0,0
902,3/1/2003,841.150024,895.900024,788.900024,848.179993,0,1,0,0,0,0,1,0,0,0,0,0,0
903,4/1/2003,848.179993,924.23999,847.849976,916.919983,0,1,1,1,1,0,1,1,1,1,0,0,0
904,5/1/2003,916.919983,965.380005,902.830017,963.590027,0,1,1,1,1,1,1,1,1,1,1,0,0
905,6/1/2003,963.590027,1015.330017,963.590027,974.5,0,1,1,1,1,1,1,1,1,1,1,1,0
906,7/1/2003,974.5,1015.409973,962.099976,990.309998,0,1,1,1,1,1,1,1,1,1,1,1,1
907,8/1/2003,990.309998,1011.01001,960.840027,1008.01001,0,1,1,1,1,1,1,1,1,1,1,1,1
908,9/1/2003,1008.01001,1040.290039,990.359985,995.969971,0,0,1,1,1,1,1,1,1,1,1,1,1
909,10/1/2003,995.969971,1053.790039,995.969971,1050.709961,0,1,1,1,1,1,1,1,1,1,1,1,1
910,11/1/2003,1050.709961,1063.650024,1031.199951,1058.199951,0,1,1,1,1,1,1,1,1,1,1,1,1
911,12/1/2003,1058.199951,1112.560059,1053.410034,1111.920044,0,1,1,1,1,1,1,1,1,1,1,1,1
912,1/1/2004,1111.920044,1155.380005,1105.079956,1131.130005,0,1,1,1,1,1,1,1,1,1,1,1,1
913,2/1/2004,1131.130005,1158.97998,1124.439941,1144.939941,0,1,1,1,1,1,1,1,1,1,1,1,1
914,3/1/2004,1144.939941,1163.22998,1087.160034,1126.209961,0,0,0,1,1,1,1,1,1,1,1,1,1
915,4/1/2004,1126.209961,1150.569946,1107.22998,1107.300049,0,0,0,0,0,1,1,1,1,1,1,1,1
916,5/1/2004,1107.300049,1127.73999,1076.319946,1120.680054,0,1,0,0,0,1,1,1,1,1,1,1,1
917,6/1/2004,1120.680054,1146.339966,1113.319946,1140.839966,0,1,1,1,0,1,1,1,1,1,1,1,1
918,7/1/2004,1140.839966,1140.839966,1078.780029,1101.719971,0,0,0,0,0,0,0,0,1,1,1,1,1
919,8/1/2004,1101.719971,1109.680054,1060.719971,1104.23999,0,1,0,0,0,0,0,0,0,1,1,1,1
920,9/1/2004,1104.23999,1131.540039,1099.180054,1114.579956,0,1,1,0,0,1,0,0,0,1,1,1,1
921,10/1/2004,1114.579956,1142.050049,1090.290039,1130.199951,0,1,1,1,0,1,1,1,0,0,1,1,1
922,11/1/2004,1130.199951,1188.459961,1127.599976,1173.819946,0,1,1,1,1,1,1,1,1,1,1,1,1
923,12/1/2004,1173.780029,1217.329956,1173.780029,1211.920044,0,1,1,1,1,1,1,1,1,1,1,1,1
924,1/1/2005,1211.920044,1217.800049,1163.75,1181.27002,0,0,1,1,1,1,1,1,1,1,1,1,1
925,2/1/2005,1181.27002,1212.439941,1180.949951,1203.599976,0,1,0,1,1,1,1,1,1,1,1,1,1
926,3/1/2005,1203.599976,1229.109985,1163.689941,1180.589966,0,0,0,0,1,1,1,1,1,1,1,1,1
927,4/1/2005,1180.589966,1191.880005,1136.150024,1156.849976,0,0,0,0,0,0,1,1,1,1,1,1,1
928,5/1/2005,1156.849976,1199.560059,1146.180054,1191.5,0,1,1,0,1,0,1,1,1,1,1,1,1
929,6/1/2005,1191.5,1219.589966,1188.300049,1191.329956,0,0,1,1,0,1,0,1,1,1,1,1,1
930,7/1/2005,1191.329956,1245.150024,1183.550049,1234.180054,0,1,1,1,1,1,1,1,1,1,1,1,1
931,8/1/2005,1234.180054,1245.859985,1201.069946,1220.329956,0,0,1,1,1,1,1,1,1,1,1,1,1
932,9/1/2005,1220.329956,1243.130005,1205.349976,1228.810059,0,1,0,1,1,1,1,1,1,1,1,1,1
933,10/1/2005,1228.810059,1233.339966,1168.199951,1207.01001,0,0,0,0,1,1,1,1,1,1,0,1,1
934,11/1/2005,1207.01001,1270.640015,1201.069946,1249.47998,0,1,1,1,1,1,1,1,1,1,1,1,1
935,12/1/2005,1249.47998,1275.800049,1246.589966,1248.290039,0,0,1,1,1,1,1,1,1,1,1,1,1
936,1/1/2006,1248.290039,1294.900024,1245.73999,1280.079956,0,1,1,1,1,1,1,1,1,1,1,1,1
937,2/1/2006,1280.079956,1297.569946,1253.609985,1280.660034,0,1,1,1,1,1,1,1,1,1,1,1,1
938,3/1/2006,1280.660034,1310.880005,1268.420044,1294.869995,0,1,1,1,1,1,1,1,1,1,1,1,1
939,4/1/2006,1302.880005,1318.160034,1280.73999,1310.609985,0,1,1,1,1,1,1,1,1,1,1,1,1
940,5/1/2006,1310.609985,1326.699951,1245.339966,1270.089966,0,0,0,0,0,1,1,1,1,1,1,1,1
941,6/1/2006,1270.050049,1290.680054,1219.290039,1270.199951,0,1,0,0,0,0,1,1,1,1,1,1,1
942,7/1/2006,1270.060059,1280.420044,1224.540039,1276.660034,0,1,1,0,0,0,0,1,1,1,1,1,1
943,8/1/2006,1278.530029,1306.73999,1261.300049,1303.819946,0,1,1,1,0,1,1,1,1,1,1,1,1
944,9/1/2006,1303.800049,1340.280029,1290.930054,1335.849976,0,1,1,1,1,1,1,1,1,1,1,1,1
945,10/1/2006,1335.819946,1389.449951,1327.099976,1377.939941,0,1,1,1,1,1,1,1,1,1,1,1,1
946,11/1/2006,1377.76001,1407.890015,1360.97998,1400.630005,0,1,1,1,1,1,1,1,1,1,1,1,1
947,12/1/2006,1400.630005,1431.810059,1385.930054,1418.300049,0,1,1,1,1,1,1,1,1,1,1,1,1
948,1/1/2007,1418.030029,1441.609985,1403.969971,1438.23999,0,1,1,1,1,1,1,1,1,1,1,1,1
949,2/1/2007,1437.900024,1461.569946,1389.420044,1406.819946,0,0,0,1,1,1,1,1,1,1,1,1,1
950,3/1/2007,1406.800049,1438.890015,1363.97998,1420.859985,0,1,0,1,1,1,1,1,1,1,1,1,1
951,4/1/2007,1420.829956,1498.02002,1416.369995,1482.369995,0,1,1,1,1,1,1,1,1,1,1,1,1
952,5/1/2007,1482.369995,1535.560059,1476.699951,1530.619995,0,1,1,1,1,1,1,1,1,1,1,1,1
953,6/1/2007,1530.619995,1540.560059,1484.180054,1503.349976,0,0,1,1,1,1,1,1,1,1,1,1,1
954,7/1/2007,1504.660034,1555.900024,1454.25,1455.27002,0,0,0,0,1,1,1,1,1,1,1,1,1
955,8/1/2007,1455.180054,1503.890015,1370.599976,1473.98999,0,1,0,0,0,1,1,1,1,1,1,1,1
956,9/1/2007,1473.959961,1538.73999,1439.290039,1526.75,0,1,1,1,0,1,1,1,1,1,1,1,1
957,10/1/2007,1527.290039,1576.089966,1489.560059,1549.380005,0,1,1,1,1,1,1,1,1,1,1,1,1
958,11/1/2007,1545.790039,1545.790039,1406.099976,1481.140015,0,0,0,1,1,0,0,0,1,1,1,1,1
959,12/1/2007,1479.630005,1523.569946,1435.650024,1468.359985,0,0,0,0,0,1,0,0,0,1,1,1,1
960,1/1/2008,1467.969971,1471.77002,1270.050049,1378.550049,0,0,0,0,0,0,0,0,0,0,0,0,0
961,2/1/2008,1378.599976,1396.02002,1316.75,1330.630005,0,0,0,0,0,0,0,0,0,0,0,0,0
962,3/1/2008,1330.449951,1359.680054,1256.97998,1322.699951,0,0,0,0,0,0,0,0,0,0,0,0,0
963,4/1/2008,1326.410034,1404.569946,1324.349976,1385.589966,0,1,1,1,0,0,0,0,0,0,0,0,0
964,5/1/2008,1385.969971,1440.23999,1373.069946,1400.380005,0,1,1,1,1,0,0,0,0,0,0,0,0
965,6/1/2008,1399.619995,1404.050049,1272,1280,0,0,0,0,0,0,0,0,0,0,0,0,0
966,7/1/2008,1276.689941,1292.170044,1200.439941,1267.380005,0,0,0,0,0,0,0,0,0,0,0,0,0
967,8/1/2008,1269.420044,1313.150024,1247.449951,1282.829956,0,1,1,0,0,0,0,0,0,0,0,0,0
968,9/1/2008,1287.829956,1303.040039,1106.420044,1166.359985,0,0,0,0,0,0,0,0,0,0,0,0,0
969,10/1/2008,1164.170044,1167.030029,839.799988,968.75,0,0,0,0,0,0,0,0,0,0,0,0,0
970,11/1/2008,968.669983,1007.51001,741.02002,896.23999,0,0,0,0,0,0,0,0,0,0,0,0,0
971,12/1/2008,888.609985,918.849976,815.690002,903.25,0,1,0,0,0,0,0,0,0,0,0,0,0
972,1/1/2009,902.98999,943.849976,804.299988,825.880005,0,0,0,0,0,0,0,0,0,0,0,0,0
973,2/1/2009,823.090027,875.01001,734.52002,735.090027,0,0,0,0,0,0,0,0,0,0,0,0,0
974,3/1/2009,729.570007,832.97998,666.789978,797.869995,0,1,0,0,0,0,0,0,0,0,0,0,0
975,4/1/2009,793.590027,888.700012,783.320007,872.809998,0,1,1,1,0,0,0,0,0,0,0,0,0
976,5/1/2009,872.73999,930.169983,866.099976,919.140015,0,1,1,1,1,1,1,0,0,0,0,0,0
977,6/1/2009,923.26001,956.22998,888.859985,919.320007,0,1,1,1,1,1,1,1,0,0,0,0,0
978,7/1/2009,920.820007,996.679993,869.320007,987.47998,0,1,1,1,1,1,1,1,1,1,0,0,0
979,8/1/2009,990.219971,1039.469971,978.51001,1020.619995,0,1,1,1,1,1,1,1,1,1,1,0,0
980,9/1/2009,1019.52002,1080.150024,991.969971,1057.079956,0,1,1,1,1,1,1,1,1,1,1,1,0
981,10/1/2009,1054.910034,1101.359985,1019.950012,1036.189941,0,0,1,1,1,1,1,1,1,1,1,1,1
982,11/1/2009,1036.180054,1113.689941,1029.380005,1095.630005,0,1,1,1,1,1,1,1,1,1,1,1,1
983,12/1/2009,1098.890015,1130.380005,1085.890015,1115.099976,0,1,1,1,1,1,1,1,1,1,1,1,1
984,1/1/2010,1116.560059,1150.449951,1071.589966,1073.869995,0,0,0,1,1,1,1,1,1,1,1,1,1
985,2/1/2010,1073.890015,1112.420044,1044.5,1104.48999,0,1,0,1,1,1,1,1,1,1,1,1,1
986,3/1/2010,1105.359985,1180.689941,1105.359985,1169.430054,0,1,1,1,1,1,1,1,1,1,1,1,1
987,4/1/2010,1171.22998,1219.800049,1170.689941,1186.689941,0,1,1,1,1,1,1,1,1,1,1,1,1
988,5/1/2010,1188.579956,1205.130005,1040.780029,1089.410034,0,0,0,0,1,0,0,1,1,1,1,1,1
989,6/1/2010,1087.300049,1131.22998,1028.329956,1030.709961,0,0,0,0,0,0,0,0,0,0,1,1,1
990,7/1/2010,1031.099976,1120.949951,1010.909973,1101.599976,0,1,1,0,0,0,1,0,1,1,1,1,1
991,8/1/2010,1107.530029,1129.23999,1039.699951,1049.329956,0,0,1,0,0,0,0,0,0,0,1,0,1
992,9/1/2010,1049.719971,1157.160034,1049.719971,1141.199951,0,1,1,1,1,0,0,1,1,1,1,1,1
993,10/1/2010,1143.48999,1196.140015,1131.869995,1183.26001,0,1,1,1,1,1,0,1,1,1,1,1,1
994,11/1/2010,1185.709961,1227.079956,1173,1180.550049,0,0,1,1,1,1,1,0,1,1,1,1,1
995,12/1/2010,1186.599976,1262.599976,1186.599976,1257.640015,0,1,1,1,1,1,1,1,1,1,1,1,1
996,1/1/2011,1257.619995,1302.670044,1257.619995,1286.119995,0,1,1,1,1,1,1,1,1,1,1,1,1
997,2/1/2011,1289.140015,1344.069946,1289.140015,1327.219971,0,1,1,1,1,1,1,1,1,1,1,1,1
998,3/1/2011,1328.640015,1332.280029,1249.050049,1325.829956,0,0,1,1,1,1,1,1,1,1,1,1,1
999,4/1/2011,1329.47998,1364.560059,1294.699951,1363.609985,0,1,1,1,1,1,1,1,1,1,1,1,1
1000,5/1/2011,1365.209961,1370.579956,1311.800049,1345.199951,0,0,1,1,1,1,1,1,1,1,1,1,1
1001,6/1/2011,1345.199951,1345.199951,1258.069946,1320.640015,0,0,0,0,0,1,1,1,1,1,1,1,1
1002,7/1/2011,1320.640015,1356.47998,1282.859985,1292.280029,0,0,0,0,0,0,1,1,1,1,1,1,1
1003,8/1/2011,1292.589966,1307.380005,1101.540039,1218.890015,0,0,0,0,0,0,0,0,0,1,1,1,1
1004,9/1/2011,1219.119995,1229.290039,1114.219971,1131.420044,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,10/1/2011,1131.209961,1292.660034,1074.77002,1253.300049,0,1,1,0,0,0,0,0,0,0,0,1,1
1006,11/1/2011,1251,1277.550049,1158.660034,1246.959961,0,0,1,1,0,0,0,0,0,0,0,0,1
1007,12/1/2011,1246.910034,1269.369995,1202.369995,1257.599976,0,1,1,1,1,0,0,0,0,0,0,0,0
1008,1/1/2012,1258.859985,1333.469971,1258.859985,1312.410034,0,1,1,1,1,1,1,0,0,0,0,0,1
1009,2/1/2012,1312.449951,1378.040039,1312.449951,1365.680054,0,1,1,1,1,1,1,1,1,1,1,1,1
1010,3/1/2012,1365.900024,1419.150024,1340.030029,1408.469971,0,1,1,1,1,1,1,1,1,1,1,1,1
1011,4/1/2012,1408.469971,1422.380005,1357.380005,1397.910034,0,0,1,1,1,1,1,1,1,1,1,1,1
1012,5/1/2012,1397.859985,1415.319946,1291.97998,1310.329956,0,0,0,0,0,1,1,1,1,1,1,0,0
1013,6/1/2012,1309.869995,1363.459961,1266.73999,1362.160034,0,1,0,0,0,1,1,1,1,1,1,1,1
1014,7/1/2012,1362.329956,1391.73999,1325.410034,1379.319946,0,1,1,0,0,1,1,1,1,1,1,1,1
1015,8/1/2012,1379.319946,1426.680054,1354.650024,1406.579956,0,1,1,1,1,0,1,1,1,1,1,1,1
1016,9/1/2012,1406.540039,1474.51001,1396.560059,1440.670044,0,1,1,1,1,1,1,1,1,1,1,1,1
1017,10/1/2012,1440.900024,1470.959961,1403.280029,1412.160034,0,0,1,1,1,1,1,1,1,1,1,1,1
1018,11/1/2012,1412.199951,1434.27002,1343.349976,1416.180054,0,1,0,1,1,1,1,1,1,1,1,1,1
1019,12/1/2012,1416.339966,1448,1398.109985,1426.189941,0,1,1,0,1,1,1,1,1,1,1,1,1
1020,1/1/2013,1426.189941,1509.939941,1426.189941,1498.109985,0,1,1,1,1,1,1,1,1,1,1,1,1
1021,2/1/2013,1498.109985,1530.939941,1485.01001,1514.680054,0,1,1,1,1,1,1,1,1,1,1,1,1
