,Unnamed: 0,Date,Open,High,Low,Close,Dividend,Momentum 1,Shares 1,Capital 1,MonthCng 1,Momentum 2,Shares 2,Capital 2,MonthCng 2,Momentum 3,Shares 3,Capital 3,MonthCng 3,Momentum 4,Shares 4,Capital 4,MonthCng 4,Momentum 5,Shares 5,Capital 5,MonthCng 5,Momentum 6,Shares 6,Capital 6,MonthCng 6,Momentum 7,Shares 7,Capital 7,MonthCng 7,Momentum 8,Shares 8,Capital 8,MonthCng 8,Momentum 9,Shares 9,Capital 9,MonthCng 9,Momentum 10,Shares 10,Capital 10,MonthCng 10,Momentum 11,Shares 11,Capital 11,MonthCng 11,Momentum 12,Shares 12,Capital 12,MonthCng 12
589,589,1977-02-01,102.029999,103.32,98.82,99.82,0,0,0.0,33838.6571622315,0.0,0,0.0,27184.648745858438,0.0,0,0.0,38383.212470559876,0.0,0,0.0,103106.90289609222,0.0,0,0.0,109041.30030004734,0.0,0,0.0,63128.74099041076,0.0,0,0.0,82772.15465538789,0.0,0,0.0,60598.24049721711,-2.17,0,0.0,84843.5499718553,-2.17,0,0.0,128826.030979861,0.0,0,0.0,73883.79357199813,-2.17,1,645.3331124460984,64417.15128436954,-2.17
590,590,1977-03-01,99.82,102.699997,97.800003,98.41999799999999,0,0,0.0,33838.6571622315,0.0,0,0.0,27184.648745858438,0.0,0,0.0,38383.212470559876,0.0,0,0.0,103106.90289609222,0.0,0,0.0,109041.30030004734,0.0,0,0.0,63128.74099041076,0.0,0,0.0,82772.15465538789,0.0,0,0.0,60598.24049721711,0.0,0,0.0,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,0,0.0,73883.79357199813,0.0,0,0.0,63513.68363627878,-1.4
591,591,1977-04-01,98.41999799999999,102.07,96.529999,98.440002,0,1,343.74904992618247,33838.6571622315,0.0,0,0.0,27184.648745858438,0.0,0,0.0,38383.212470559876,0.0,0,0.0,103106.90289609222,0.0,0,0.0,109041.30030004734,0.0,0,0.0,63128.74099041076,0.0,0,0.0,82772.15465538789,0.0,0,0.0,60598.24049721711,0.0,0,0.0,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,0,0.0,73883.79357199813,0.0,0,0.0,63513.68363627878,0.0
592,592,1977-05-01,98.440002,100.93,95.519997,96.120003,0,0,0.0,33041.159710151805,-2.36,0,0.0,27184.648745858438,0.0,0,0.0,38383.212470559876,0.0,0,0.0,103106.90289609222,0.0,0,0.0,109041.30030004734,0.0,0,0.0,63128.74099041076,0.0,0,0.0,82772.15465538789,0.0,0,0.0,60598.24049721711,0.0,0,0.0,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,0,0.0,73883.79357199813,0.0,0,0.0,63513.68363627878,0.0
593,593,1977-06-01,96.120003,101.650002,95.889999,100.480003,0,1,328.83318793443715,33041.159710151805,0.0,1,270.54784966376286,27184.648745858438,0.0,1,381.9985203479729,38383.212470559876,0.0,1,1026.1435093318241,103106.90289609222,0.0,0,0.0,109041.30030004734,0.0,0,0.0,63128.74099041076,0.0,0,0.0,82772.15465538789,0.0,0,0.0,60598.24049721711,0.0,0,0.0,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,0,0.0,73883.79357199813,0.0,0,0.0,63513.68363627878,0.0
594,594,1977-07-01,100.480003,102.57,97.709999,98.849998,0,0,0.0,32505.159969652737,-1.62,1,270.54784966376286,26743.65439816726,-1.62,1,381.9985203479729,37760.55297240008,-1.62,1,1026.1435093318241,101434.2838451638,-1.62,0,0.0,109041.30030004734,0.0,0,0.0,63128.74099041076,0.0,0,0.0,82772.15465538789,0.0,0,0.0,60598.24049721711,0.0,0,0.0,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,0,0.0,73883.79357199813,0.0,0,0.0,63513.68363627878,0.0
595,595,1977-08-01,98.849998,99.839996,95.040001,96.769997,0,0,0.0,32505.159969652737,0.0,0,0.0,26180.914600318785,-2.1,1,381.9985203479729,36965.995668077776,-2.1,0,0.0,99299.9043196101,-2.1,0,0.0,109041.30030004734,0.0,0,0.0,63128.74099041076,0.0,0,0.0,82772.15465538789,0.0,0,0.0,60598.24049721711,0.0,0,0.0,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,0,0.0,73883.79357199813,0.0,0,0.0,63513.68363627878,0.0
596,596,1977-09-01,96.769997,98.43,94.440002,96.529999,0,0,0.0,32505.159969652737,0.0,0,0.0,26180.914600318785,0.0,0,0.0,36874.3167871913,-0.25,1,1028.6947617145431,99299.9043196101,0.0,0,0.0,109041.30030004734,0.0,0,0.0,63128.74099041076,0.0,0,0.0,82772.15465538789,0.0,0,0.0,60598.24049721711,0.0,0,0.0,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,0,0.0,73883.79357199813,0.0,0,0.0,63513.68363627878,0.0
597,597,1977-10-01,96.529999,97.269997,90.199997,92.339996,0,0,0.0,32505.159969652737,0.0,0,0.0,26180.914600318785,0.0,0,0.0,36874.3167871913,0.0,0,0.0,94989.67018194187,-4.34,0,0.0,109041.30030004734,0.0,0,0.0,63128.74099041076,0.0,0,0.0,82772.15465538789,0.0,0,0.0,60598.24049721711,0.0,0,0.0,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,0,0.0,73883.79357199813,0.0,0,0.0,63513.68363627878,0.0
598,598,1977-11-01,92.190002,97.110001,90.010002,94.83000200000001,0,1,342.772954593555,32505.159969652737,0.0,0,0.0,26180.914600318785,0.0,0,0.0,36874.3167871913,0.0,0,0.0,94989.67018194187,0.0,0,0.0,109041.30030004734,0.0,0,0.0,63128.74099041076,0.0,0,0.0,82772.15465538789,0.0,0,0.0,60598.24049721711,0.0,0,0.0,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,0,0.0,73883.79357199813,0.0,0,0.0,63513.68363627878,0.0
599,599,1977-12-01,94.83000200000001,95.66999799999999,91.760002,95.099998,0,1,342.772954593555,32597.707296301174,0.28,1,275.29879233350545,26180.914600318785,0.0,0,0.0,36874.3167871913,0.0,0,0.0,94989.67018194187,0.0,0,0.0,109041.30030004734,0.0,0,0.0,63128.74099041076,0.0,0,0.0,82772.15465538789,0.0,0,0.0,60598.24049721711,0.0,0,0.0,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,0,0.0,73883.79357199813,0.0,0,0.0,63513.68363627878,0.0
600,600,1978-01-01,95.099998,95.150002,88.019997,89.25,0,0,0.0,30592.486197474787,-6.15,0,0.0,24570.41721576536,-6.15,0,0.0,36874.3167871913,0.0,0,0.0,94989.67018194187,0.0,0,0.0,109041.30030004734,0.0,0,0.0,63128.74099041076,0.0,0,0.0,82772.15465538789,0.0,0,0.0,60598.24049721711,0.0,0,0.0,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,0,0.0,73883.79357199813,0.0,0,0.0,63513.68363627878,0.0
601,601,1978-02-01,89.25,91.32,86.58000200000001,87.040001,0,0,0.0,30592.486197474787,0.0,0,0.0,24570.41721576536,0.0,0,0.0,36874.3167871913,0.0,0,0.0,94989.67018194187,0.0,0,0.0,109041.30030004734,0.0,0,0.0,63128.74099041076,0.0,0,0.0,82772.15465538789,0.0,0,0.0,60598.24049721711,0.0,0,0.0,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,0,0.0,73883.79357199813,0.0,0,0.0,63513.68363627878,0.0
602,602,1978-03-01,87.040001,91.349998,86.449997,89.209999,0,1,342.92665105258874,30592.486197474787,0.0,0,0.0,24570.41721576536,0.0,0,0.0,36874.3167871913,0.0,0,0.0,94989.67018194187,0.0,0,0.0,109041.30030004734,0.0,0,0.0,63128.74099041076,0.0,0,0.0,82772.15465538789,0.0,0,0.0,60598.24049721711,0.0,0,0.0,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,0,0.0,73883.79357199813,0.0,0,0.0,63513.68363627878,0.0
603,603,1978-04-01,89.199997,97.910004,88.07,96.83000200000001,0,1,342.92665105258874,33205.58830727547,8.54,1,253.74797798481256,24570.41721576536,0.0,1,380.81499561666124,36874.3167871913,0.0,1,980.9941982851747,94989.67018194187,0.0,1,1126.1106893300212,109041.30030004734,0.0,1,651.9543497521641,63128.74099041076,0.0,1,854.8193013089877,82772.15465538789,0.0,1,625.8209154763532,60598.24049721711,0.0,0,0.0,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,1,763.0258395739589,73883.79357199813,0.0,0,0.0,63513.68363627878,0.0
604,604,1978-05-01,96.83000200000001,100.32,94.57,97.239998,0,1,342.92665105258874,33346.18686250043,0.42,1,253.74797798481256,24674.452871747217,0.42,1,380.81499561666124,37030.44941213415,0.42,1,980.9941982851747,95391.87387926198,0.42,1,1126.1106893300212,109503.00117822988,0.42,1,651.9543497521641,63396.03966599174,0.42,1,854.8193013089877,83122.62714964736,0.42,1,625.8209154763532,60854.82456927875,0.42,1,872.5169859819958,84843.5499718553,0.0,0,0.0,128826.030979861,0.0,0,0.0,74196.63111412009,0.42,1,653.1641808166098,63513.68363627878,0.0
605,605,1978-06-01,97.239998,101.839996,93.989998,95.529999,0,0,0.0,32759.782632127153,-1.76,0,0.0,24240.54408314117,-1.76,1,380.81499561666124,36379.25615044466,-1.76,1,980.9941982851747,93714.37478118854,-1.76,1,1126.1106893300212,107577.35302558624,-1.76,1,651.9543497521641,62281.19837986989,-1.76,1,854.8193013089877,81660.8869992283,-1.76,1,625.8209154763532,59784.671429635106,-1.76,0,0.0,83351.54679834309,-1.76,0,0.0,128826.030979861,0.0,0,0.0,74196.63111412009,0.0,0,0.0,62396.773540246555,-1.76
606,606,1978-07-01,95.529999,101.18,93.589996,100.68,0,1,325.3852069142546,32759.782632127153,0.0,1,240.7682169561101,24240.54408314117,0.0,1,380.81499561666124,38340.45375868546,5.39,1,980.9941982851747,98766.4958833514,5.39,1,1126.1106893300212,113376.82420174654,5.39,1,651.9543497521641,65638.76393304789,5.39,1,854.8193013089877,86063.20725578889,5.39,1,625.8209154763532,63007.649770159245,5.39,1,827.8858442425812,83351.54679834309,0.0,1,1279.5593065143125,128826.030979861,0.0,1,736.9550170254279,74196.63111412009,0.0,1,619.7534121995088,62396.773540246555,0.0
607,607,1978-08-01,100.68,106.269997,99.949997,103.290001,0,1,325.3852069142546,33609.03834755856,2.59,1,240.7682169561101,24868.94937016483,2.59,1,380.81499561666124,39334.38127805993,2.59,1,980.9941982851747,101326.89172186989,2.59,1,1126.1106893300212,116315.97422700858,2.59,1,651.9543497521641,67340.36543785539,2.59,1,854.8193013089877,88294.28648702466,2.59,1,625.8209154763532,64641.04298537344,2.59,1,827.8858442425812,85512.32967970206,2.59,1,1279.5593065143125,132165.68204942264,2.59,1,736.9550170254279,76120.08444551147,2.59,1,619.7534121995088,64014.33056584068,2.59
608,608,1978-09-01,103.290001,108.050003,100.660004,102.540001,0,0,0.0,33364.99944237287,-0.73,1,240.7682169561101,24688.37320744775,-0.73,1,380.81499561666124,39048.77003134744,-0.73,1,980.9941982851747,100591.14607315601,-0.73,1,1126.1106893300212,115471.39121001106,-0.73,1,651.9543497521641,66851.39967554127,-0.73,1,854.8193013089877,87653.1720110429,-0.73,1,625.8209154763532,64171.677298766175,-0.73,1,827.8858442425812,84891.41529652012,-0.73,1,1279.5593065143125,131206.01256953692,-0.73,1,736.9550170254279,75567.3681827424,-0.73,1,619.7534121995088,63549.51550669105,-0.73
609,609,1978-10-01,102.540001,106.230003,91.650002,93.150002,0,0,0.0,33364.99944237287,0.0,0,0.0,22427.55989099809,-9.16,0,0.0,35472.917603321985,-9.16,0,0.0,91379.61153225241,-9.16,0,0.0,104897.21296331285,-9.16,0,0.0,60729.54898332279,-9.16,1,854.8193013089877,79626.41962657082,-9.16,1,625.8209154763532,58295.21952826413,-9.16,1,827.8858442425812,77117.56804696812,-9.16,0,0.0,119190.95196092683,-9.16,0,0.0,68647.36130982864,-9.16,1,619.7534121995088,57730.03158589107,-9.16
610,610,1978-11-01,94.129997,97.410004,91.769997,94.699997,0,1,352.32313093286444,33364.99944237287,0.0,0,0.0,22427.55989099809,0.0,0,0.0,35472.917603321985,0.0,0,0.0,91379.61153225241,0.0,0,0.0,104897.21296331285,0.0,0,0.0,60729.54898332279,0.0,0,0.0,80951.38526950323,1.66,1,625.8209154763532,59265.2388181479,1.66,1,827.8858442425812,78400.7869661149,1.66,1,1258.6162168614096,119190.95196092683,0.0,0,0.0,68647.36130982864,0.0,0,0.0,58690.64627603325,1.66
611,611,1978-12-01,95.010002,98.58000200000001,92.639999,96.110001,0,1,352.32313093286444,33861.77646628073,1.49,1,233.3530294209246,22427.55989099809,0.0,0,0.0,35472.917603321985,0.0,0,0.0,91379.61153225241,0.0,0,0.0,104897.21296331285,0.0,1,631.8754380548055,60729.54898332279,0.0,0,0.0,80951.38526950323,0.0,0,0.0,60147.64881225322,1.49,1,827.8858442425812,79568.10931804033,1.49,1,1258.6162168614096,120965.60586116629,1.49,1,714.2582519568244,68647.36130982864,0.0,1,610.6611764163155,58690.64627603325,0.0
612,612,1979-01-01,96.110001,102.589996,95.220001,99.93,0,1,352.32313093286444,35207.65047412115,3.97,1,233.3530294209246,23318.968230032995,3.97,1,354.9776603954967,35472.917603321985,0.0,0,0.0,91379.61153225241,0.0,0,0.0,104897.21296331285,0.0,0,0.0,63143.31252481672,3.97,1,810.0809093315643,80951.38526950323,0.0,1,601.897816594148,60147.64881225322,0.0,1,827.8858442425812,82730.63241516115,3.97,1,1258.6162168614096,125773.51855096067,3.97,1,714.2582519568244,71375.82711804548,3.97,1,610.6611764163155,61023.371359282406,3.97
613,613,1979-02-01,99.93,100.519997,95.379997,96.279999,0,0,0.0,33921.67069389306,-3.65,1,233.3530294209246,22467.22943929359,-3.65,1,354.9776603954967,34177.24878790076,-3.65,1,949.102747002027,91379.61153225241,0.0,0,0.0,104897.21296331285,0.0,0,0.0,63143.31252481672,0.0,0,0.0,77994.5891403621,-3.65,1,601.897816594148,57950.72117978676,-3.65,0,0.0,79708.84825578988,-3.65,0,0.0,121179.5681008003,-3.65,1,714.2582519568244,68768.7837841448,-3.65,1,610.6611764163155,58794.45745470168,-3.65
614,614,1979-03-01,96.279999,103.309998,95.980003,101.589996,0,1,333.90758962027184,33921.67069389306,0.0,1,233.3530294209246,23706.33332545961,5.52,1,354.9776603954967,36062.17909966787,5.52,1,949.102747002027,96419.34427152493,5.52,1,1032.5545535341182,104897.21296331285,0.0,0,0.0,63143.31252481672,0.0,0,0.0,77994.5891403621,0.0,1,601.897816594148,61146.79678020823,5.52,1,784.6131646248897,79708.84825578988,0.0,1,1192.8297359200635,121179.5681008003,0.0,1,714.2582519568244,72561.49295926078,5.52,1,610.6611764163155,62037.06646948878,5.52
615,615,1979-04-01,101.559998,103.949997,100.139999,101.760002,0,1,333.90758962027184,33978.43698757404,0.17,1,233.3530294209246,23746.004740579345,0.17,1,354.9776603954967,36122.52743180106,0.17,1,949.102747002027,96580.69743313176,0.17,1,1032.5545535341182,105072.75343274098,0.17,1,620.5120998800365,63143.31252481672,0.0,0,0.0,77994.5891403621,0.0,0,0.0,61249.12302041613,0.17,1,784.6131646248897,79842.23720145511,0.17,1,1192.8297359200635,121382.35631288514,0.17,1,714.2582519568244,72682.92114764296,0.17,1,610.6611764163155,62140.88253344662,0.17
616,616,1979-05-01,101.760002,102.57,97.489998,99.08000200000001,0,0,0.0,33083.564647391715,-2.63,0,0.0,23120.61862173127,-2.63,1,354.9776603954967,35171.187301941136,-2.63,0,0.0,94037.10207116633,-2.63,1,1032.5545535341182,102305.50722926954,-2.63,1,620.5120998800365,61480.34009713822,-2.63,1,787.1880053087009,77994.5891403621,0.0,0,0.0,61249.12302041613,0.0,0,0.0,77739.47392026041,-2.63,0,0.0,118185.57262061938,-2.63,1,714.2582519568244,70768.70903239868,-2.63,1,610.6611764163155,60504.3105806509,-2.63
617,617,1979-06-01,99.08000200000001,103.66999799999999,98.57,102.910004,0,1,321.4805496207319,33083.564647391715,0.0,1,224.66832886073226,23120.61862173127,0.0,1,354.9776603954967,36530.75245121121,3.87,1,913.7799865518062,94037.10207116633,0.0,1,1032.5545535341182,106260.19323441431,3.87,1,620.5120998800365,63856.90268070296,3.87,1,787.1880053087009,81009.52077507043,3.87,1,595.1717096465775,61249.12302041613,0.0,1,755.4122135711938,77739.47392026041,0.0,0,0.0,118185.57262061938,0.0,1,714.2582519568244,73504.31956590981,3.87,1,610.6611764163155,62843.14410764773,3.87
618,618,1979-07-01,102.910004,105.16999799999999,100.349998,103.809998,0,1,321.4805496207319,33372.895213167074,0.87,1,224.66832886073226,23322.818769695958,0.87,1,354.9776603954967,36850.23021570119,0.87,1,913.7799865518062,94859.49857638303,0.87,1,1032.5545535341182,107189.4861372677,0.87,1,620.5120998800365,64415.35984752239,0.87,1,787.1880053087009,81717.98525672022,0.87,1,595.1717096465775,61784.773988067784,0.87,1,755.4122135711938,78419.34038000119,0.87,1,1138.4796734185409,118185.57262061938,0.0,1,714.2582519568244,74147.14770712143,0.87,1,610.6611764163155,63392.735502455354,0.87
619,619,1979-08-01,103.809998,109.839996,103.139999,109.32,0,1,321.4805496207319,35144.25368453841,5.31,1,224.66832886073226,24560.74171105525,5.31,1,354.9776603954967,38806.1578344357,5.31,1,913.7799865518062,99894.42812984345,5.31,1,1032.5545535341182,112878.8637923498,5.31,1,620.5120998800365,67834.3827588856,5.31,1,787.1880053087009,86055.39274034718,5.31,1,595.1717096465775,65064.171298563844,5.31,1,755.4122135711938,82581.6631876029,5.31,1,1138.4796734185409,124458.59789811488,5.31,1,714.2582519568244,78082.71210392004,5.31,1,610.6611764163155,66757.47980583161,5.31
620,620,1979-09-01,109.32,111.58000200000001,105.379997,109.32,0,1,321.4805496207319,35144.25368453841,0.0,1,224.66832886073226,24560.74171105525,0.0,1,354.9776603954967,38806.1578344357,0.0,1,913.7799865518062,99894.42812984345,0.0,1,1032.5545535341182,112878.8637923498,0.0,1,620.5120998800365,67834.3827588856,0.0,1,787.1880053087009,86055.39274034718,0.0,1,595.1717096465775,65064.171298563844,0.0,1,755.4122135711938,82581.6631876029,0.0,1,1138.4796734185409,124458.59789811488,0.0,1,714.2582519568244,78082.71210392004,0.0,1,610.6611764163155,66757.47980583161,0.0
621,621,1979-10-01,109.190002,112.160004,99.059998,101.82,0,0,0.0,32733.149562382918,-6.86,0,0.0,22875.729244599755,-6.86,0,0.0,36143.82538146947,-6.86,0,0.0,93041.07823070491,-6.86,1,1032.5545535341182,105134.7046408439,-6.86,1,620.5120998800365,63180.54200978532,-6.86,1,787.1880053087009,80151.48270053192,-6.86,1,595.1717096465775,60600.38347621451,-6.86,1,755.4122135711938,76916.07158581895,-6.86,1,1138.4796734185409,115920.00034747583,-6.86,1,714.2582519568244,72725.77521424385,-6.86,1,610.6611764163155,62177.52098270924,-6.86
622,622,1979-11-01,101.82,107.889999,99.41999799999999,106.160004,0,1,308.3378704693994,32733.149562382918,0.0,0,0.0,22875.729244599755,0.0,0,0.0,36143.82538146947,0.0,1,876.4230852017009,93041.07823070491,0.0,1,1032.5545535341182,109615.9955334002,4.26,1,620.5120998800365,65873.56700531307,4.26,1,787.1880053087009,83567.88179232371,4.26,1,595.1717096465775,63183.431076767505,4.26,1,755.4122135711938,80194.56361436678,4.26,1,1138.4796734185409,120861.00668403099,4.26,1,714.2582519568244,75825.6588847695,4.26,1,610.6611764163155,64827.79293100075,4.26
623,623,1979-12-01,106.160004,110.33000200000001,105.07,107.940002,0,1,308.3378704693994,33281.99035514271,1.68,1,211.930042808409,22875.729244599755,0.0,0,0.0,36143.82538146947,0.0,0,0.0,94601.10956951778,1.68,1,1032.5545535341182,111453.94057358183,1.68,1,620.5120998800365,66978.07730207535,1.68,1,787.1880053087009,84969.0748673972,1.68,1,595.1717096465775,64242.835529594995,1.68,1,755.4122135711938,81539.19584369908,1.68,1,1138.4796734185409,122887.49822575666,1.68,1,714.2582519568244,77097.03714473614,1.68,1,610.6611764163155,65914.76860369944,1.68
624,624,1980-01-01,107.940002,117.16999799999999,103.260002,114.160004,0,1,308.3378704693994,35199.852526138115,5.76,1,211.930042808409,24193.934534728145,5.76,1,316.606728407871,36143.82538146947,0.0,1,828.6712180696645,94601.10956951778,0.0,1,1032.5545535341182,117876.43196167315,5.76,1,620.5120998800365,70837.66380435337,5.76,1,787.1880053087009,89865.38583479331,5.76,1,595.1717096465775,67944.80475394013,5.76,1,755.4122135711938,86237.86132293634,5.76,1,1138.4796734185409,129968.84407137932,5.76,1,714.2582519568244,81539.72490042409,5.76,1,610.6611764163155,69713.08234233128,5.76
625,625,1980-02-01,114.160004,120.220001,111.33000200000001,113.660004,0,0,0.0,35045.68359090341,-0.44,1,211.930042808409,24087.96951332394,-0.44,1,316.606728407871,35985.52201726553,-0.44,1,828.6712180696645,94186.77396048294,-0.44,1,1032.5545535341182,117360.1546849061,-0.44,1,620.5120998800365,70527.40775441335,-0.44,1,787.1880053087009,89471.79183213896,-0.44,1,595.1717096465775,67647.21889911684,-0.44,1,755.4122135711938,85860.15521615074,-0.44,1,1138.4796734185409,129399.60423467006,-0.44,1,714.2582519568244,81182.59577444567,-0.44,1,610.6611764163155,69407.75175412312,-0.44
626,626,1980-03-01,113.660004,114.339996,94.230003,102.089996,0,0,0.0,35045.68359090341,0.0,0,0.0,21635.937222590306,-10.18,0,0.0,32322.379636732636,-10.18,0,0.0,84599.04133804717,-10.18,1,1032.5545535341182,105413.49024007992,-10.18,0,0.0,63348.07779470453,-10.18,0,0.0,80364.02031321326,-10.18,0,0.0,60761.077457132254,-10.18,0,0.0,77120.02986183432,-10.18,1,1138.4796734185409,116227.38530538014,-10.18,1,714.2582519568244,72918.6220852392,-10.18,1,610.6611764163155,62342.39705769694,-10.18
627,627,1980-04-01,102.089996,106.790001,98.949997,106.290001,0,1,329.7175958339055,35045.68359090341,0.0,0,0.0,21635.937222590306,0.0,0,0.0,32322.379636732636,0.0,0,0.0,84599.04133804717,0.0,1,1032.5545535341182,109750.22452769599,4.11,1,595.9928233955377,63348.07779470453,0.0,0,0.0,80364.02031321326,0.0,0,0.0,60761.077457132254,0.0,1,725.5624154320435,77120.02986183432,0.0,1,1138.4796734185409,121009.0056261364,4.11,1,714.2582519568244,75918.51031474912,4.11,1,610.6611764163155,64907.17705195135,4.11
628,628,1980-05-01,106.290001,112.720001,103.5,111.239998,0,1,329.7175958339055,36677.784701128454,4.66,1,194.49782103187655,21635.937222590306,0.0,0,0.0,32322.379636732636,0.0,0,0.0,84599.04133804717,0.0,1,1032.5545535341182,114861.3664700262,4.66,1,595.9928233955377,66298.24048253396,4.66,1,722.4381675484501,80364.02031321326,0.0,1,546.2160962744017,60761.077457132254,0.0,1,725.5624154320435,80711.56164153569,4.66,1,1138.4796734185409,126644.47659411914,4.66,1,714.2582519568244,79454.08651916064,4.66,1,610.6611764163155,67929.94804322858,4.66
629,629,1980-06-01,111.239998,117.980003,109.769997,114.239998,0,1,329.7175958339055,37666.93748863017,2.7,1,194.49782103187655,22219.430685685937,2.7,1,282.93400037290473,32322.379636732636,0.0,1,740.5378398032462,84599.04133804717,0.0,1,1032.5545535341182,117959.03013062855,2.7,1,595.9928233955377,68086.21895272058,2.7,1,722.4381675484501,82531.3348158586,2.7,1,546.2160962744017,62399.72574595546,2.7,1,725.5624154320435,82888.24888783183,2.7,1,1138.4796734185409,130059.91561437477,2.7,1,714.2582519568244,81596.86127503111,2.7,1,610.6611764163155,69761.93157247752,2.7
630,630,1980-07-01,114.239998,123.93,113.540001,121.66999799999999,0,1,329.7175958339055,40116.73922567609,6.5,1,194.49782103187655,23664.54949595278,6.5,1,282.93400037290473,34424.57925950331,6.5,1,740.5378398032462,90101.23748778529,6.5,1,1032.5545535341182,125630.91046338704,6.5,1,595.9928233955377,72514.44563054942,6.5,1,722.4381675484501,87899.05040074358,6.5,1,546.2160962744017,66458.11134127426,6.5,1,725.5624154320435,88279.17763449189,6.5,1,1138.4796734185409,138518.81958787452,6.5,1,714.2582519568244,86903.80008707033,6.5,1,610.6611764163155,74299.14411325075,6.5
631,631,1980-08-01,121.66999799999999,127.779999,119.41999799999999,122.379997,0,1,329.7175958339055,40350.838389000564,0.58,1,194.49782103187655,23802.64275438759,0.58,1,282.93400037290473,34625.46211683408,0.58,1,740.5378398032462,90627.01861350775,0.58,1,1032.5545535341182,126364.02316384173,0.58,1,595.9928233955377,72937.59993916744,0.58,1,722.4381675484501,88411.98077726482,0.58,1,546.2160962744017,66845.92422341299,0.58,1,725.5624154320435,88794.32622388624,0.58,1,1138.4796734185409,139327.13901752201,0.58,1,714.2582519568244,87410.92273170142,0.58,1,610.6611764163155,74732.71293784516,0.58
632,632,1980-09-01,122.379997,132.169998,121.790001,125.459999,0,1,329.7175958339055,41366.36924360418,2.52,1,194.49782103187655,24401.69643216141,2.52,1,282.93400037290473,35496.89940385063,2.52,1,740.5378398032462,92907.87664117743,2.52,1,1032.5545535341182,129544.29325383592,2.52,1,595.9928233955377,74773.25902721133,2.52,1,722.4381675484501,90637.09177819038,2.52,1,546.2160962744017,68528.27089237035,2.52,1,725.5624154320435,91029.05991454177,2.52,1,1138.4796734185409,142833.65868861045,2.52,1,714.2582519568244,89610.83957624494,2.52,1,610.6611764163155,76613.55058252976,2.52
633,633,1980-10-01,125.459999,135.880005,124.660004,127.470001,0,1,329.7175958339055,42029.10227066553,1.6,1,194.49782103187655,24792.637441431125,1.6,1,282.93400037290473,36065.59731046817,1.6,1,740.5378398032462,94396.35918025764,1.6,1,1032.5545535341182,131619.7299715486,1.6,1,595.9928233955377,75971.20579422201,1.6,1,722.4381675484501,92089.1939398391,1.6,1,546.2160962744017,69626.16633831408,1.6,1,725.5624154320435,92487.441820685,1.6,1,1138.4796734185409,145122.0051091411,1.6,1,714.2582519568244,91046.50009119466,1.6,1,610.6611764163155,77840.9807684489,1.6
634,634,1980-11-01,127.470001,141.96000700000002,127.230003,140.520004,0,1,329.7175958339055,46331.917885450785,10.24,1,194.49782103187655,27330.83458939058,10.24,1,282.93400037290473,39757.88686413658,10.24,1,740.5378398032462,104060.38021130352,10.24,1,1032.5545535341182,145094.56999283252,10.24,1,595.9928233955377,83748.91392751226,10.24,1,722.4381675484501,101517.01419366089,10.24,1,546.2160962744017,76754.28803334331,10.24,1,725.5624154320435,101956.03351876042,10.24,1,1138.4796734185409,159979.16826269205,10.24,1,714.2582519568244,100367.57242200598,10.24,1,610.6611764163155,85810.11095266536,10.24
635,635,1980-12-01,140.520004,140.66000400000001,125.32,135.759995,0,0,0.0,44762.459161823026,-3.39,1,194.49782103187655,26405.023210798456,-3.39,1,282.93400037290473,38411.11847595555,-3.39,1,740.5378398032462,100535.41342899951,-3.39,1,1032.5545535341182,140179.60102501913,-3.39,1,595.9928233955377,80911.98272421409,-3.39,1,722.4381675484501,98078.20201418675,-3.39,1,546.2160962744017,74154.2944991323,-3.39,1,725.5624154320435,98502.34989124215,-3.39,1,1138.4796734185409,154559.99477090273,-3.39,1,714.2582519568244,96967.69671436722,-3.39,1,610.6611764163155,82903.35825697311,-3.39
636,636,1981-01-01,135.759995,140.320007,128.570007,129.550003,0,0,0.0,44762.459161823026,0.0,0,0.0,25197.19329817307,-4.57,1,282.93400037290473,36654.100597111814,-4.57,1,740.5378398032462,95936.67936812407,-4.57,1,1032.5545535341182,133767.44550800868,-4.57,1,595.9928233955377,77210.87205887039,-4.57,1,722.4381675484501,93591.86677321621,-4.57,1,546.2160962744017,70762.29691099703,-4.57,1,725.5624154320435,93996.61309590848,-4.57,1,1138.4796734185409,147490.04510681098,-4.57,1,714.2582519568244,92532.15868378137,-4.57,1,610.6611764163155,79111.1572367172,-4.57
