,Date,Close,Dividend,MomentumType,Enter
1314,1982-07-01,109.4,6.82,8,0
1315,1982-08-01,109.7,6.84,8,0
1316,1982-09-01,122.4,6.85,8,1
1317,1982-10-01,132.7,6.86,8,1
1318,1982-11-01,138.1,6.86,8,1
1319,1982-12-01,139.4,6.87,8,1
1320,1983-01-01,144.3,6.88,8,1
1321,1983-02-01,146.8,6.9,8,1
1322,1983-03-01,151.9,6.91,8,1
1323,1983-04-01,157.7,6.92,8,1
1324,1983-05-01,164.1,6.93,8,1
1325,1983-06-01,166.4,6.94,8,1
1326,1983-07-01,167.0,6.96,8,1
1327,1983-08-01,162.4,6.98,8,1
1328,1983-09-01,167.2,7.0,8,1
1329,1983-10-01,167.7,7.03,8,1
1330,1983-11-01,165.2,7.06,8,1
1331,1983-12-01,164.4,7.09,8,1
1332,1984-01-01,166.4,7.12,8,1
1333,1984-02-01,157.3,7.15,8,0
1334,1984-03-01,157.4,7.18,8,0
1335,1984-04-01,157.6,7.22,8,0
1336,1984-05-01,156.6,7.27,8,0
1337,1984-06-01,153.1,7.31,8,0
1338,1984-07-01,151.1,7.33,8,0
1339,1984-08-01,164.4,7.36,8,1
1340,1984-09-01,166.1,7.38,8,0
1341,1984-10-01,164.8,7.43,8,1
1342,1984-11-01,166.3,7.48,8,1
1343,1984-12-01,164.5,7.53,8,1
1344,1985-01-01,171.6,7.57,8,1
1345,1985-02-01,180.9,7.62,8,1
1346,1985-03-01,179.4,7.66,8,1
1347,1985-04-01,180.6,7.69,8,1
1348,1985-05-01,184.9,7.71,8,1
1349,1985-06-01,188.9,7.74,8,1
1350,1985-07-01,192.5,7.77,8,1
1351,1985-08-01,188.3,7.81,8,1
1352,1985-09-01,184.1,7.84,8,1
1353,1985-10-01,186.2,7.86,8,1
1354,1985-11-01,197.5,7.88,8,1
1355,1985-12-01,207.3,7.9,8,1
1356,1986-01-01,208.2,7.94,8,1
1357,1986-02-01,219.4,7.98,8,1
1358,1986-03-01,232.3,8.02,8,1
1359,1986-04-01,238.0,8.05,8,1
1360,1986-05-01,238.5,8.07,8,1
1361,1986-06-01,245.3,8.1,8,1
1362,1986-07-01,240.2,8.14,8,1
1363,1986-08-01,245.0,8.19,8,1
1364,1986-09-01,238.3,8.23,8,1
1365,1986-10-01,237.4,8.25,8,1
1366,1986-11-01,245.1,8.26,8,1
1367,1986-12-01,248.6,8.28,8,1
1368,1987-01-01,264.5,8.3,8,1
1369,1987-02-01,280.9,8.32,8,1
1370,1987-03-01,292.5,8.34,8,1
1371,1987-04-01,289.3,8.4,8,1
1372,1987-05-01,289.1,8.46,8,1
1373,1987-06-01,301.4,8.52,8,1
1374,1987-07-01,310.1,8.57,8,1
1375,1987-08-01,329.4,8.61,8,1
1376,1987-09-01,318.7,8.66,8,1
1377,1987-10-01,280.2,8.71,8,0
1378,1987-11-01,245.0,8.76,8,0
1379,1987-12-01,241.0,8.81,8,0
1380,1988-01-01,250.5,8.86,8,0
1381,1988-02-01,258.1,8.9,8,0
1382,1988-03-01,265.7,8.95,8,0
1383,1988-04-01,262.6,9.04,8,0
1384,1988-05-01,256.1,9.14,8,0
1385,1988-06-01,270.7,9.23,8,0
1386,1988-07-01,269.1,9.31,8,1
1387,1988-08-01,263.7,9.38,8,1
1388,1988-09-01,268.0,9.46,8,1
1389,1988-10-01,277.4,9.55,8,1
1390,1988-11-01,271.0,9.64,8,1
1391,1988-12-01,276.5,9.75,8,1
1392,1989-01-01,285.4,9.81,8,1
1393,1989-02-01,294.0,9.9,8,1
1394,1989-03-01,292.7,10.01,8,1
1395,1989-04-01,302.3,10.09,8,1
1396,1989-05-01,313.9,10.19,8,1
1397,1989-06-01,323.7,10.37,8,1
1398,1989-07-01,331.9,10.42,8,1
1399,1989-08-01,346.6,10.55,8,1
1400,1989-09-01,347.3,10.73,8,1
1401,1989-10-01,347.4,10.8,8,1
1402,1989-11-01,340.2,10.92,8,1
1403,1989-12-01,348.6,11.06,8,1
1404,1990-01-01,339.97,11.14,8,1
1405,1990-02-01,330.45,11.23,8,1
1406,1990-03-01,338.46,11.32,8,1
1407,1990-04-01,338.18,11.44,8,0
1408,1990-05-01,350.25,11.55,8,1
1409,1990-06-01,360.39,11.66,8,1
1410,1990-07-01,360.03,11.73,8,1
1411,1990-08-01,330.75,11.78,8,0
1412,1990-09-01,315.41,11.83,8,0
1413,1990-10-01,307.12,11.93,8,0
1414,1990-11-01,315.29,12.01,8,0
1415,1990-12-01,328.75,12.09,8,0
1416,1991-01-01,325.49,12.11,8,0
1417,1991-02-01,362.26,12.11,8,1
1418,1991-03-01,372.28,12.11,8,1
1419,1991-04-01,379.68,12.13,8,1
1420,1991-05-01,377.99,12.14,8,1
1421,1991-06-01,378.29,12.15,8,1
1422,1991-07-01,380.23,12.19,8,1
1423,1991-08-01,389.4,12.24,8,1
1424,1991-09-01,387.2,12.28,8,1
1425,1991-10-01,386.88,12.25,8,1
1426,1991-11-01,385.92,12.23,8,1
1427,1991-12-01,388.51,12.2,8,1
1428,1992-01-01,416.08,12.24,7,1
1429,1992-02-01,412.56,12.28,7,1
1430,1992-03-01,407.36,12.32,7,1
1431,1992-04-01,407.41,12.32,7,1
1432,1992-05-01,414.81,12.32,7,1
1433,1992-06-01,408.27,12.32,7,1
1434,1992-07-01,415.05,12.34,7,1
1435,1992-08-01,417.93,12.37,7,1
1436,1992-09-01,418.48,12.4,7,1
1437,1992-10-01,412.5,12.39,7,1
1438,1992-11-01,422.84,12.38,7,1
1439,1992-12-01,435.64,12.39,7,1
1440,1993-01-01,435.23,12.41,7,1
1441,1993-02-01,441.7,12.45,7,1
1442,1993-03-01,450.16,12.48,7,1
1443,1993-04-01,443.08,12.49,7,1
1444,1993-05-01,445.25,12.51,7,1
1445,1993-06-01,448.06,12.52,7,1
1446,1993-07-01,447.29,12.52,7,1
1447,1993-08-01,454.13,12.52,7,1
1448,1993-09-01,459.24,12.52,7,1
1449,1993-10-01,463.9,12.54,7,1
1450,1993-11-01,462.89,12.56,7,1
1451,1993-12-01,465.95,12.58,7,1
1452,1994-01-01,472.99,12.62,1,1
1453,1994-02-01,471.58,12.67,1,0
1454,1994-03-01,463.81,12.71,1,0
1455,1994-04-01,447.23,12.75,1,0
1456,1994-05-01,450.9,12.8,1,1
1457,1994-06-01,454.83,12.84,1,1
1458,1994-07-01,451.4,12.87,1,0
1459,1994-08-01,464.24,12.9,1,1
1460,1994-09-01,466.96,12.92,1,1
1461,1994-10-01,463.81,13.01,1,0
1462,1994-11-01,461.01,13.1,1,0
1463,1994-12-01,455.19,13.17,1,0
1464,1995-01-01,465.25,13.18,1,1
1465,1995-02-01,481.92,13.18,1,1
1466,1995-03-01,493.15,13.17,1,1
1467,1995-04-01,507.91,13.24,1,1
1468,1995-05-01,523.81,13.31,1,1
1469,1995-06-01,539.35,13.36,1,1
1470,1995-07-01,557.37,13.44,1,1
1471,1995-08-01,559.11,13.51,1,1
1472,1995-09-01,578.77,13.58,1,1
1473,1995-10-01,582.92,13.65,1,1
1474,1995-11-01,595.53,13.72,1,1
1475,1995-12-01,614.57,13.79,1,1
1476,1996-01-01,614.42,13.89,1,0
1477,1996-02-01,649.54,14.0,1,1
1478,1996-03-01,647.07,14.1,1,0
1479,1996-04-01,647.17,14.16,1,1
1480,1996-05-01,661.23,14.21,1,1
1481,1996-06-01,668.5,14.27,1,1
1482,1996-07-01,644.07,14.4,1,0
1483,1996-08-01,662.68,14.53,1,1
1484,1996-09-01,674.88,14.66,1,1
1485,1996-10-01,701.46,14.74,1,1
1486,1996-11-01,735.67,14.82,1,1
1487,1996-12-01,743.25,14.9,1,1
1488,1997-01-01,766.22,14.95,1,1
1489,1997-02-01,798.39,15.01,1,1
1490,1997-03-01,792.16,15.06,1,0
1491,1997-04-01,763.93,15.09,1,0
1492,1997-05-01,833.09,15.13,1,1
1493,1997-06-01,876.29,15.16,1,1
1494,1997-07-01,925.29,15.22,1,1
1495,1997-08-01,927.24,15.27,1,1
1496,1997-09-01,937.02,15.33,1,1
1497,1997-10-01,951.16,15.39,1,1
1498,1997-11-01,938.92,15.44,1,0
1499,1997-12-01,962.37,15.5,1,1
1500,1998-01-01,963.36,15.55,1,1
1501,1998-02-01,1023.74,15.6,1,1
1502,1998-03-01,1076.83,15.64,1,1
1503,1998-04-01,1112.2,15.75,1,1
1504,1998-05-01,1108.42,15.85,1,0
1505,1998-06-01,1108.39,15.95,1,0
1506,1998-07-01,1156.58,16.02,1,1
1507,1998-08-01,1074.62,16.08,1,0
1508,1998-09-01,1020.64,16.14,1,0
1509,1998-10-01,1032.47,16.17,1,1
1510,1998-11-01,1144.43,16.18,1,1
1511,1998-12-01,1190.05,16.2,1,1
1512,1999-01-01,1248.77,16.28,1,1
1513,1999-02-01,1246.58,16.37,1,0
1514,1999-03-01,1281.66,16.45,1,1
1515,1999-04-01,1334.76,16.45,1,1
1516,1999-05-01,1332.07,16.45,1,0
1517,1999-06-01,1322.55,16.45,1,0
1518,1999-07-01,1380.99,16.51,1,1
1519,1999-08-01,1327.49,16.58,1,0
1520,1999-09-01,1318.17,16.64,1,0
1521,1999-10-01,1300.01,16.66,1,0
1522,1999-11-01,1391.0,16.67,1,1
1523,1999-12-01,1428.68,16.69,1,1
1524,2000-01-01,1425.59,16.71,10,1
1525,2000-02-01,1388.87,16.74,10,1
1526,2000-03-01,1442.21,16.76,10,1
1527,2000-04-01,1461.36,16.74,10,1
1528,2000-05-01,1418.48,16.72,10,1
1529,2000-06-01,1461.96,16.7,10,1
1530,2000-07-01,1473.0,16.58,10,1
1531,2000-08-01,1485.46,16.47,10,1
1532,2000-09-01,1468.05,16.35,10,1
1533,2000-10-01,1390.14,16.32,10,0
1534,2000-11-01,1378.04,16.3,10,0
1535,2000-12-01,1330.93,16.27,10,0
1536,2001-01-01,1335.63,16.17,10,0
1537,2001-02-01,1305.75,16.07,10,0
1538,2001-03-01,1185.85,15.97,10,0
1539,2001-04-01,1189.84,15.88,10,0
1540,2001-05-01,1270.37,15.78,10,0
1541,2001-06-01,1238.71,15.69,10,0
1542,2001-07-01,1204.45,15.71,10,0
1543,2001-08-01,1178.5,15.72,10,0
1544,2001-09-01,1044.64,15.74,10,0
1545,2001-10-01,1076.59,15.74,10,0
1546,2001-11-01,1129.68,15.74,10,0
1547,2001-12-01,1144.93,15.74,10,0
1548,2002-01-01,1140.21,15.74,1,0
1549,2002-02-01,1100.67,15.73,1,0
1550,2002-03-01,1153.79,15.73,1,1
1551,2002-04-01,1111.93,15.83,1,0
1552,2002-05-01,1079.25,15.94,1,0
1553,2002-06-01,1014.02,16.04,1,0
1554,2002-07-01,903.59,15.96,1,0
1555,2002-08-01,912.55,15.88,1,1
1556,2002-09-01,867.81,15.8,1,0
1557,2002-10-01,854.63,15.89,1,0
1558,2002-11-01,909.93,15.98,1,1
1559,2002-12-01,899.18,16.07,1,0
1560,2003-01-01,895.84,16.12,10,0
1561,2003-02-01,837.03,16.17,10,0
1562,2003-03-01,846.63,16.22,10,0
1563,2003-04-01,890.03,16.2,10,0
1564,2003-05-01,935.96,16.19,10,1
1565,2003-06-01,988.0,16.17,10,1
1566,2003-07-01,992.54,16.31,10,1
1567,2003-08-01,989.53,16.45,10,1
1568,2003-09-01,1019.44,16.59,10,1
1569,2003-10-01,1038.73,16.86,10,1
1570,2003-11-01,1049.9,17.12,10,1
1571,2003-12-01,1080.64,17.39,10,1
1572,2004-01-01,1132.52,17.6,10,1
1573,2004-02-01,1143.36,17.81,10,1
1574,2004-03-01,1123.98,18.02,10,1
1575,2004-04-01,1133.36,18.21,10,1
1576,2004-05-01,1102.78,18.41,10,1
1577,2004-06-01,1132.76,18.6,10,1
1578,2004-07-01,1105.85,18.79,10,1
1579,2004-08-01,1088.94,18.97,10,1
1580,2004-09-01,1117.66,19.16,10,1
1581,2004-10-01,1117.21,19.25,10,1
1582,2004-11-01,1168.94,19.35,10,1
1583,2004-12-01,1199.21,19.44,10,1
1584,2005-01-01,1181.41,19.7,10,1
1585,2005-02-01,1199.63,19.97,10,1
1586,2005-03-01,1194.9,20.23,10,1
1587,2005-04-01,1164.43,20.46,10,1
1588,2005-05-01,1178.28,20.7,10,1
1589,2005-06-01,1202.25,20.93,10,1
1590,2005-07-01,1222.24,21.11,10,1
1591,2005-08-01,1224.27,21.29,10,1
1592,2005-09-01,1225.92,21.47,10,1
1593,2005-10-01,1191.96,21.72,10,0
1594,2005-11-01,1237.37,21.97,10,1
1595,2005-12-01,1262.07,22.22,10,1
1596,2006-01-01,1278.73,22.41,10,1
1597,2006-02-01,1276.65,22.59,10,1
1598,2006-03-01,1293.74,22.78,10,1
1599,2006-04-01,1302.17,23.0,10,1
1600,2006-05-01,1290.01,23.22,10,1
1601,2006-06-01,1253.17,23.44,10,1
1602,2006-07-01,1260.24,23.66,10,1
1603,2006-08-01,1287.15,23.88,10,1
1604,2006-09-01,1317.74,24.1,10,1
1605,2006-10-01,1363.38,24.36,10,1
1606,2006-11-01,1388.64,24.62,10,1
1607,2006-12-01,1416.42,24.88,10,1
1608,2007-01-01,1424.16,25.08,10,1
1609,2007-02-01,1444.8,25.29,10,1
1610,2007-03-01,1406.95,25.49,10,1
1611,2007-04-01,1463.64,25.72,10,1
1612,2007-05-01,1511.14,25.94,10,1
1613,2007-06-01,1514.19,26.17,10,1
1614,2007-07-01,1520.71,26.44,10,1
1615,2007-08-01,1454.62,26.71,10,1
1616,2007-09-01,1497.12,26.98,10,1
1617,2007-10-01,1539.66,27.23,10,1
1618,2007-11-01,1463.39,27.48,10,1
1619,2007-12-01,1479.22,27.73,10,1
1620,2008-01-01,1378.76,27.92,10,0
1621,2008-02-01,1354.87,28.11,10,0
1622,2008-03-01,1316.94,28.3,10,0
1623,2008-04-01,1370.47,28.44,10,0
1624,2008-05-01,1403.22,28.57,10,0
1625,2008-06-01,1341.25,28.71,10,0
1626,2008-07-01,1257.33,28.76,10,0
1627,2008-08-01,1281.47,28.8,10,0
1628,2008-09-01,1216.95,28.85,10,0
1629,2008-10-01,968.8,28.7,10,0
1630,2008-11-01,883.04,28.54,10,0
1631,2008-12-01,877.56,28.39,10,0
1632,2009-01-01,865.58,28.01,10,0
1633,2009-02-01,805.23,27.64,10,0
1634,2009-03-01,757.13,27.26,10,0
1635,2009-04-01,848.15,26.7,10,0
1636,2009-05-01,902.41,26.15,10,0
1637,2009-06-01,926.12,25.59,10,0
1638,2009-07-01,935.82,25.03,10,0
1639,2009-08-01,1009.73,24.46,10,1
1640,2009-09-01,1044.55,23.9,10,1
1641,2009-10-01,1067.66,23.4,10,1
1642,2009-11-01,1088.07,22.91,10,1
1643,2009-12-01,1110.38,22.41,10,1
1644,2010-01-01,1123.58,22.24,5,1
1645,2010-02-01,1089.16,22.07,5,1
1646,2010-03-01,1152.05,21.9,5,1
1647,2010-04-01,1197.32,21.95,5,1
1648,2010-05-01,1125.06,21.99,5,1
1649,2010-06-01,1083.36,22.04,5,0
1650,2010-07-01,1079.8,22.14,5,0
1651,2010-08-01,1087.28,22.25,5,0
1652,2010-09-01,1122.08,22.35,5,0
1653,2010-10-01,1171.58,22.48,5,1
1654,2010-11-01,1198.89,22.6,5,1
1655,2010-12-01,1241.53,22.73,5,1
1656,2011-01-01,1282.62,22.96,10,1
1657,2011-02-01,1321.12,23.2,10,1
1658,2011-03-01,1304.49,23.43,10,1
1659,2011-04-01,1331.51,23.73,10,1
1660,2011-05-01,1338.31,24.04,10,1
1661,2011-06-01,1287.29,24.34,10,1
1662,2011-07-01,1325.19,24.62,10,1
1663,2011-08-01,1185.31,24.9,10,1
1664,2011-09-01,1173.88,25.18,10,0
1665,2011-10-01,1207.22,25.6,10,0
1666,2011-11-01,1226.42,26.01,10,0
1667,2011-12-01,1243.32,26.43,10,0
1668,2012-01-01,1300.58,26.74,2,1
1669,2012-02-01,1352.49,27.04,2,1
1670,2012-03-01,1389.24,27.35,2,1
1671,2012-04-01,1386.43,27.67,2,1
1672,2012-05-01,1341.27,28.0,2,0
1673,2012-06-01,1323.48,28.32,2,0
1674,2012-07-01,1359.78,28.74,2,1
1675,2012-08-01,1403.45,29.17,2,1
1676,2012-09-01,1443.42,29.59,2,1
1677,2012-10-01,1437.82,30.14,2,1
1678,2012-11-01,1394.51,30.7,2,0
1679,2012-12-01,1422.29,31.25,2,0
1680,2013-01-01,1480.4,31.54,2,1
1681,2013-02-01,1512.31,31.82,2,1
1682,2013-03-01,1550.83,32.11,2,1
1683,2013-04-01,1570.7,32.5,2,1
1684,2013-05-01,1639.84,32.88,2,1
1685,2013-06-01,1618.77,33.27,2,1
1686,2013-07-01,1668.68,33.65,2,1
1687,2013-08-01,1670.09,34.02,2,1
1688,2013-09-01,1687.17,34.4,2,1
1689,2013-10-01,1720.03,34.6,2,1
1690,2013-11-01,1783.54,34.79,2,1
1691,2013-12-01,1807.78,34.99,2,1
1692,2014-01-01,1822.36,35.4,2,1
1693,2014-02-01,1817.04,35.82,2,1
1694,2014-03-01,1863.52,36.23,2,1
1695,2014-04-01,1864.26,36.61,2,1
1696,2014-05-01,1889.77,37.0,2,1
1697,2014-06-01,1947.09,37.38,2,1
1698,2014-07-01,1973.1,37.75,2,1
1699,2014-08-01,1961.53,38.12,2,1
1700,2014-09-01,1993.23,38.49,2,1
1701,2014-10-01,1937.27,38.81,2,0
1702,2014-11-01,2044.57,39.12,2,1
1703,2014-12-01,2054.27,39.44,2,1
1704,2015-01-01,2028.18,39.9,2,0
1705,2015-02-01,2082.2,40.35,2,1
1706,2015-03-01,2079.99,40.81,2,1
1707,2015-04-01,2094.86,41.12,2,1
1708,2015-05-01,2111.94,41.43,2,1
1709,2015-06-01,2099.29,41.74,2,1
1710,2015-07-01,2094.14,42.0,2,0
1711,2015-08-01,2039.87,42.25,2,0
1712,2015-09-01,1944.41,42.51,2,0
1713,2015-10-01,2024.81,42.8,2,0
1714,2015-11-01,2080.62,43.1,2,1
1715,2015-12-01,2054.08,43.39,2,1
1716,2016-01-01,1918.6,43.55,2,0
1717,2016-02-01,1904.42,43.72,2,0
1718,2016-03-01,2021.95,43.88,2,1
1719,2016-04-01,2075.54,44.07,2,1
1720,2016-05-01,2065.55,44.27,2,1
1721,2016-06-01,2083.89,44.46,2,1
1722,2016-07-01,2148.9,44.65,2,1
1723,2016-08-01,2170.95,44.84,2,1
1724,2016-09-01,2157.69,45.03,2,1
1725,2016-10-01,2143.02,45.25,2,0
1726,2016-11-01,2164.99,45.48,2,1
1727,2016-12-01,2246.63,45.7,2,1
1728,2017-01-01,2275.12,45.93,2,1
1729,2017-02-01,2329.91,46.15,2,1
1730,2017-03-01,2366.82,46.38,2,1
1731,2017-04-01,2359.31,46.66,2,1
1732,2017-05-01,2395.35,46.94,2,1
1733,2017-06-01,2433.99,47.22,2,1
1734,2017-07-01,2454.1,47.54,2,1
1735,2017-08-01,2456.22,47.85,2,1
1736,2017-09-01,2492.84,48.17,2,1
1737,2017-10-01,2557.0,48.42,2,1
1738,2017-11-01,2593.61,48.68,2,1
1739,2017-12-01,2664.34,48.93,2,1
